UserID,BadgeEarned,BadgeEarnedDate
2403,Early Bird,2025-10-22
2136,Night Owl,2025-04-07
1136,Early Bird,2025-05-05
1612,Weekend Warrior,2025-05-20
2453,Posture Pro,2025-09-08
1696,Weekend Warrior,2025-04-11
1385,Marathoner,2025-10-06
1092,Marathoner,2025-03-22
1233,Step Master,2025-10-26
1614,Posture Pro,2025-11-22
1984,Weekend Warrior,2025-02-04
1259,Night Owl,2025-09-26
1677,Weekend Warrior,2025-10-18
1706,Weekend Warrior,2025-01-19
1460,Step Master,2025-10-25
2157,Early Bird,2025-03-07
2253,Consistency King,2025-09-14
2040,Step Master,2025-10-05
2429,Early Bird,2025-08-06
1519,Marathoner,2025-10-24
2015,Step Master,2025-10-05
1151,Early Bird,2025-11-29
1295,Weekend Warrior,2025-11-02
1577,Early Bird,2025-09-07
1545,Posture Pro,2025-07-11
2489,Step Master,2025-01-23
1763,Night Owl,2025-02-06
1261,Posture Pro,2025-02-23
1721,Consistency King,2025-02-13
1289,Night Owl,2025-09-30
1543,Weekend Warrior,2025-02-17
1956,Consistency King,2025-11-23
1284,Night Owl,2025-01-31
1063,Posture Pro,2025-11-14
2075,Night Owl,2025-11-30
1088,Posture Pro,2025-01-31
1892,Weekend Warrior,2025-10-15
1936,Marathoner,2025-06-09
2072,Marathoner,
1550,Consistency King,2025-10-21
1260,Weekend Warrior,2025-04-05
1115,Consistency King,2025-02-11
2218,Marathoner,2025-09-21
1508,Step Master,2025-08-19
1723,Consistency King,2025-03-23
1055,Posture Pro,2025-02-09
2345,Weekend Warrior,2025-08-13
1997,Night Owl,2025-06-16
1749,Early Bird,2025-07-05
1516,Night Owl,2025-05-07
1239,Weekend Warrior,2025-07-23
1835,Marathoner,
2411,Step Master,2025-12-20
1650,Weekend Warrior,2025-06-02
1908,Weekend Warrior,2025-03-19
2156,Weekend Warrior,2025-04-26
2072,Early Bird,2025-03-03
1140,Marathoner,2025-06-07
1465,Consistency King,2025-08-12
1599,Step Master,2025-10-07
1953,Posture Pro,2025-10-05
2037,Night Owl,2025-11-24
1849,Early Bird,2025-04-20
2399,Marathoner,2025-01-06
1805,Step Master,2025-09-01
2403,Weekend Warrior,2025-03-01
1088,Posture Pro,2025-11-17
1943,Marathoner,2025-07-02
1098,Early Bird,2025-06-15
2051,Step Master,2025-11-29
1916,Consistency King,2025-09-09
1385,Marathoner,2025-08-23
2150,Marathoner,2025-06-07
1935,Posture Pro,2025-07-10
1263,Early Bird,2025-08-26
2212,Night Owl,2025-11-01
1173,Marathoner,2025-02-27
1688,Weekend Warrior,2025-01-13
2445,Marathoner,
1984,Night Owl,2025-07-29
2479,Weekend Warrior,2025-06-25
1952,Consistency King,2025-03-23
2213,Marathoner,
1464,Weekend Warrior,2025-04-21
1958,Marathoner,2025-02-07
1999,Early Bird,2025-11-03
1401,Marathoner,2025-03-08
1930,Marathoner,2025-03-25
1853,Weekend Warrior,2025-02-06
1553,Consistency King,2025-12-31
2262,Step Master,2025-09-21
1873,Consistency King,2025-12-01
1441,Marathoner,2025-09-14
1525,Consistency King,2025-08-06
1869,Posture Pro,2025-01-21
1337,Early Bird,2025-09-29
2206,Weekend Warrior,2025-05-30
2071,Step Master,2025-05-05
2282,Marathoner,
1298,Step Master,2025-04-04
1977,Posture Pro,2025-08-14
1783,Weekend Warrior,2025-04-08
1823,Marathoner,2025-07-22
1028,Weekend Warrior,2025-08-21
1199,Early Bird,2025-06-21
2351,Consistency King,2025-11-21
2264,Posture Pro,2025-11-27
2494,Marathoner,2025-03-03
2077,Early Bird,2025-10-10
2171,Marathoner,2025-11-10
1227,Marathoner,2025-09-03
1885,Early Bird,2025-08-05
1884,Consistency King,2025-12-03
1764,Early Bird,2025-01-25
2432,Marathoner,2025-11-17
2125,Step Master,2025-01-17
1245,Consistency King,2025-01-09
1232,Weekend Warrior,2025-05-06
1625,Early Bird,2025-07-24
1535,Step Master,2025-07-04
1880,Early Bird,2025-12-01
1484,Step Master,2025-12-08
1910,Marathoner,2025-04-30
1400,Night Owl,2025-07-26
1792,Posture Pro,2025-10-02
2002,Weekend Warrior,2025-08-02
1702,Weekend Warrior,2025-12-04
2330,Consistency King,2025-09-07
1206,Weekend Warrior,2025-09-25
1317,Early Bird,2025-12-05
1412,Step Master,2025-03-17
1203,Early Bird,2025-09-11
1759,Marathoner,2025-03-22
1726,Step Master,2025-09-16
1789,Posture Pro,2025-07-23
1935,Night Owl,2025-11-07
2031,Marathoner,2025-02-09
1557,Night Owl,2025-02-08
1403,Step Master,2025-08-13
1693,Marathoner,2025-03-30
1558,Early Bird,2025-05-19
2446,Night Owl,2025-12-25
1549,Early Bird,2025-02-26
2028,Marathoner,2025-06-22
1980,Step Master,2025-08-23
1757,Posture Pro,2025-09-03
1468,Consistency King,2025-11-11
2461,Posture Pro,2025-02-03
2111,Step Master,2025-07-28
1601,Marathoner,2025-08-20
1657,Posture Pro,2025-02-20
1405,Consistency King,2025-02-25
2056,Consistency King,2025-09-15
1268,Weekend Warrior,2025-06-07
2314,Posture Pro,2025-10-14
1614,Early Bird,2025-10-11
1461,Consistency King,2025-06-12
2458,Consistency King,2025-03-24
1643,Night Owl,2025-02-13
2075,Night Owl,2025-01-11
1337,Marathoner,2025-06-12
1455,Weekend Warrior,2025-06-10
2015,Marathoner,
1327,Posture Pro,2025-02-18
1597,Posture Pro,2025-11-03
1044,Early Bird,2025-06-30
1618,Posture Pro,2025-05-13
2016,Posture Pro,2025-05-04
1499,Posture Pro,2025-12-07
1162,Posture Pro,2025-03-31
2135,Marathoner,2025-07-11
2356,Consistency King,2025-12-09
1005,Early Bird,2025-05-06
2318,Weekend Warrior,2025-02-09
1084,Consistency King,2025-05-05
1711,Weekend Warrior,2025-05-06
2027,Step Master,2025-02-21
2264,Marathoner,2025-12-13
1427,Step Master,2025-02-19
1088,Night Owl,2025-01-07
2472,Posture Pro,2025-05-02
1023,Weekend Warrior,2025-02-14
2230,Step Master,2025-04-30
2064,Consistency King,2025-08-27
1198,Step Master,2025-10-02
2213,Night Owl,2025-10-20
2255,Posture Pro,2025-03-21
1863,Weekend Warrior,2025-12-06
2424,Consistency King,2025-10-29
1757,Weekend Warrior,2025-08-01
1263,Marathoner,2025-12-03
1200,Posture Pro,2025-01-01
1766,Weekend Warrior,2025-07-17
1997,Posture Pro,2025-04-23
1857,Night Owl,2025-10-07
2162,Marathoner,2025-06-18
1913,Consistency King,2025-08-15
1177,Weekend Warrior,2025-10-17
2183,Weekend Warrior,2025-11-02
1861,Night Owl,2025-01-24
1549,Early Bird,2025-12-20
2161,Weekend Warrior,2025-01-13
2035,Early Bird,2025-11-23
1737,Night Owl,2025-07-20
1891,Consistency King,2025-03-05
1128,Night Owl,2025-07-29
1311,Early Bird,2025-10-21
1262,Posture Pro,2025-07-07
1942,Consistency King,2025-05-30
1882,Consistency King,2025-10-23
2456,Weekend Warrior,2025-08-02
2219,Early Bird,2025-09-28
1483,Early Bird,2025-08-29
2495,Early Bird,2025-06-08
2387,Step Master,2025-09-08
2358,Marathoner,2025-01-08
2137,Consistency King,2025-12-22
2129,Marathoner,2025-12-23
2443,Marathoner,2025-01-06
1459,Posture Pro,2025-07-08
1514,Step Master,2025-01-27
1904,Posture Pro,2025-08-15
1782,Posture Pro,2025-04-20
1570,Step Master,2025-12-27
2143,Night Owl,2025-08-16
2255,Posture Pro,2025-08-12
1875,Consistency King,2025-12-08
1218,Posture Pro,2025-10-02
1793,Posture Pro,2025-04-21
2108,Step Master,2025-08-19
2272,Early Bird,2025-11-14
1108,Night Owl,2025-12-11
2103,Posture Pro,2025-08-30
1429,Marathoner,2025-06-16
2140,Posture Pro,2025-07-05
1714,Consistency King,2025-04-06
2075,Step Master,2025-09-05
1587,Step Master,2025-12-06
2312,Step Master,2025-01-02
2211,Early Bird,2025-10-02
2473,Night Owl,2025-08-11
1212,Posture Pro,2025-11-10
2057,Early Bird,2025-04-04
2224,Weekend Warrior,2025-04-02
2127,Weekend Warrior,2025-01-17
1713,Marathoner,2025-11-03
1675,Step Master,2025-07-02
1153,Consistency King,2025-10-11
2169,Marathoner,2025-09-02
2346,Weekend Warrior,2025-06-06
1663,Night Owl,2025-01-10
1216,Weekend Warrior,2025-10-09
1824,Early Bird,2025-03-10
1482,Marathoner,
2464,Consistency King,2025-11-12
2153,Early Bird,2025-11-09
2165,Weekend Warrior,2025-04-30
1701,Consistency King,2025-09-15
1769,Step Master,2025-07-12
