UserID,Avg DailySteps,Avg ActiveMinutes,Avg ExerciseMinutes,Avg Calories Burned
1641,10628,81,39,2632
1940,3039,84,54,2783
2001,3702,87,59,3126
1883,11237,55,48,1849
2363,6383,45,49,1626
1072,4496,72,10,1741
1167,4971,52,1,2725
1917,5491,29,6,2555
2351,4773,26,38,2670
1139,4521,42,28,1851
1343,8402,82,5,3061
1017,7788,49,48,1619
2428,3974,15,52,2541
2414,6700,79,31,2235
2487,10303,71,40,1943
2433,11092,55,44,3181
1935,9624,42,51,2939
1580,10432,49,45,2406
1036,10508,33,0,2328
2347,8283,84,54,2616
2397,4015,83,11,2754
2271,10528,73,32,1745
2283,3220,24,29,1989
1917,5491,29,6,2555
2159,3939,16,39,2278
1333,7307,84,4,2682
2066,8727,88,54,1662
1979,9052,22,48,2714
1909,5782,53,25,2771
1598,3060,83,36,2713
2126,11467,28,17,2591
1437,8524,55,29,2718
1599,4783,57,29,2294
1438,3158,44,47,2240
2449,5986,31,38,3088
1541,3094,15,34,3101
1057,7256,16,22,2572
1309,11531,18,34,3168
1066,11378,84,18,2989
2463,6591,48,39,1704
2188,11121,64,11,1611
2200,4354,57,27,1853
1956,4937,81,45,2805
1647,3006,22,29,2947
2169,7275,76,29,2885
1134,5668,37,53,2788
2108,7647,68,59,3137
1653,9739,41,25,2050
1096,7424,15,26,2694
2240,4191,26,36,2990
2244,9988,68,29,2887
1501,7640,55,58,3011
1745,9847,69,46,3040
2359,11906,22,37,2055
2358,8197,61,14,3092
1894,10368,24,2,2988
1300,9029,66,6,2704
2012,11419,54,20,2568
1220,7248,78,23,1950
1284,4089,22,37,2818
1895,10461,61,21,2710
1239,10890,35,20,2163
2155,10544,37,15,2681
1170,10788,69,12,2809
2191,6227,49,30,2710
2359,11906,22,37,2055
1836,10364,18,24,3068
1379,8288,41,44,2380
2148,3356,38,37,3069
1553,11213,50,1,2278
2366,10855,36,4,2736
2127,11396,80,39,2657
1237,11192,60,44,2378
1454,8751,57,37,2940
1148,5102,49,30,2700
2283,3220,24,29,1989
2354,8963,88,50,2553
1708,6172,52,60,2501
1093,3040,77,53,2804
1647,3006,22,29,2947
2042,9902,15,57,3026
1924,3382,35,59,1854
1676,10346,70,35,2868
1725,4367,44,1,2252
2323,6335,62,39,2816
2350,6715,25,41,2984
1388,10437,84,58,2884
1857,7441,23,11,2439
1980,9894,83,7,2629
2047,3599,29,18,1927
1648,3073,50,50,1679
1585,11675,50,43,2403
1023,9874,59,50,2337
2449,5986,31,38,3088
1424,11612,60,21,3012
1073,3524,75,26,2042
1116,5197,34,52,1878
1298,8368,35,59,1704
1418,8647,61,26,1954
1390,10255,64,18,2983
1893,6742,82,27,2584
2011,8888,17,18,2043
1721,6558,61,46,1610
2450,7873,21,39,1932
2195,8495,53,56,2165
2180,8421,30,0,3134
2452,9091,82,26,2318
1742,11290,33,37,1920
2322,7076,21,25,2372
1592,10827,31,29,2554
1487,3028,24,10,2549
1013,9298,22,24,2103
1098,11458,69,14,3146
2323,6335,62,39,2816
1239,10890,35,20,2163
1940,3039,84,54,2783
1225,5080,31,20,1828
2123,7113,16,4,1942
2301,9929,81,7,1693
1594,7661,43,5,3061
1211,4546,30,35,2292
2493,11449,78,43,2841
1758,7985,22,28,2058
1716,6530,62,51,2428
1154,3398,87,16,2487
2089,11877,60,7,1730
1501,7640,55,58,3011
1179,5258,71,38,2109
2147,3740,70,3,2500
1143,5298,45,38,1618
2097,6594,62,13,1970
2157,5574,69,15,2272
2284,3107,27,6,1703
1712,7587,57,56,2676
1485,4429,43,25,2633
1789,3546,30,40,2618
2499,3483,28,23,1911
1672,8598,24,39,3033
1406,8178,30,41,1713
1368,11922,86,37,2529
1106,6536,16,13,1832
1932,5565,53,17,2184
1556,8837,90,55,2034
1208,7570,75,30,2648
1284,4089,22,37,2818
1654,6644,38,54,2598
1610,3912,73,1,1960
2367,9954,35,18,2151
2113,11870,83,5,2230
1905,11487,23,51,2643
1322,11967,45,51,2093
2300,6135,33,60,1816
1225,5080,31,20,1828
1822,8918,58,16,1611
2335,3393,80,55,2567
1246,3662,45,38,3037
1833,11924,73,0,2648
2375,11466,39,51,2043
1884,6599,48,21,2057
2453,10353,67,50,2334
1865,3681,40,1,3171
1747,5370,41,18,2594
2203,4876,63,39,2645
1844,5998,69,17,3102
1757,4224,80,36,2604
1108,5561,62,5,2196
1431,5464,65,38,2775
1652,8304,67,25,2321
1092,8086,89,4,2442
2337,5981,62,46,2608
1496,11229,15,30,2442
1960,9655,77,38,2660
1336,5198,80,7,2634
1529,10133,48,40,2625
1899,5385,23,30,2589
2024,9718,48,34,2102
2209,6631,50,23,2517
1869,9044,46,34,2263
1953,4161,81,45,2460
2157,5574,69,15,2272
1053,8722,68,37,2268
1061,3110,66,58,1862
1646,5514,59,30,2434
2124,9301,25,26,2633
1697,5432,33,20,2671
1021,10043,67,21,1820
2424,4316,74,10,2579
1521,10802,26,22,1955
2198,5999,24,52,1913
1786,5441,52,29,2028
1847,10555,85,21,2712
1996,9198,21,41,2138
2455,3266,89,34,1759
1694,6096,62,27,2963
1839,4720,65,16,1619
2193,3435,23,56,2266
2009,8594,37,52,2163
1769,11190,89,23,2668
2227,5069,53,7,2981
1226,10912,87,32,2137
1670,6307,54,51,2582
1873,6242,57,57,2552
2353,11742,49,17,2879
2121,9112,46,28,3010
1054,10363,51,59,2761
2239,9674,75,48,2737
1391,9506,52,14,2494
2258,6922,76,34,2984
1617,6318,58,46,2966
1448,7101,84,60,3171
2358,8197,61,14,3092
1331,9913,50,53,2926
1178,5268,31,30,2475
1755,6808,24,28,1742
1221,11780,75,32,2160
2327,4748,81,14,2201
2005,10085,27,15,2513
1662,3889,17,51,2013
1653,9739,41,25,2050
1816,8664,22,4,2184
2137,6685,89,25,2275
2400,11745,33,47,3051
1675,6476,60,8,2899
2388,9737,66,31,2698
1813,7643,32,59,2275
1321,6292,74,43,3007
1984,9320,24,15,3052
1002,4526,70,32,1698
1359,7738,75,51,2155
2409,7065,75,27,2885
1554,9845,52,17,1731
1923,10861,68,55,2878
2064,8274,72,58,2540
2061,9674,30,30,2040
1599,4783,57,29,2294
1005,7922,60,35,2955
2289,10704,85,56,2347
1540,3561,47,56,2013
1089,3855,24,55,1754
1345,9067,76,6,1977
1689,7328,41,26,1964
1178,5268,31,30,2475
2414,6700,79,31,2235
1247,9247,22,50,2063
1845,6327,24,36,2302
1462,10260,47,29,1881
2122,4537,52,58,2337
2197,7299,46,56,1725
1144,3711,71,56,1611
1377,11103,70,13,3129
2312,5104,81,23,2730
2197,7299,46,56,1725
2349,3978,79,2,1878
1789,3546,30,40,2618
1105,6617,79,24,2928
1211,4546,30,35,2292
2191,6227,49,30,2710
2090,5227,63,4,1997
1664,7181,31,26,2107
2413,7217,27,41,2439
2365,10531,78,40,2078
1497,11335,73,58,2265
1822,8918,58,16,1611
1960,9655,77,38,2660
2081,11742,88,27,1956
1648,3073,50,50,1679
1086,8843,87,45,2007
1748,7799,69,44,3199
2302,4736,77,21,1906
1059,3127,68,43,3029
1383,6898,26,41,3064
1706,10677,72,56,2474
2099,7032,66,33,2041
2450,7873,21,39,1932
1618,4154,60,47,2561
1883,11237,55,48,1849
1087,8306,40,1,2837
1311,4313,40,1,2185
2189,7691,74,32,3071
2028,5662,16,12,2232
1176,8767,42,19,2379
1103,6191,25,51,1941
2473,8409,50,42,1940
1073,3524,75,26,2042
1377,11103,70,13,3129
1286,10903,24,27,2073
1308,7015,27,31,1951
1488,7815,51,30,2114
2419,7474,42,26,1651
2060,3437,16,43,2428
1126,10260,17,50,2147
1651,5120,32,17,2107
1104,8209,24,24,2129
1776,5159,62,41,2676
1401,5797,50,31,2531
1771,3034,55,41,1621
1456,7833,38,37,2836
1349,9262,39,51,3013
2119,11386,77,13,3096
2406,10011,24,30,2489
1351,6769,84,1,2619
1802,11701,39,37,2370
2346,5787,45,15,1738
1196,8796,19,5,2705
2227,5069,53,7,2981
1663,9055,39,10,1780
2179,11347,45,37,1728
1593,9614,23,41,2484
2389,10713,39,7,2272
2055,5715,31,54,2273
1973,11940,73,19,2391
1529,10133,48,40,2625
1134,5668,37,53,2788
1216,3847,40,5,1988
2235,4589,31,3,2245
1973,11940,73,19,2391
1178,5268,31,30,2475
1062,10519,23,3,2653
1291,10550,22,37,3188
2302,4736,77,21,1906
1900,11054,80,55,2503
1050,4506,22,10,2457
2407,9457,36,13,2542
1625,10496,41,9,2364
2386,6679,77,45,2336
1451,8149,67,27,2928
2126,11467,28,17,2591
2393,3474,46,49,2133
2195,8495,53,56,2165
2086,5968,23,4,2997
1961,3308,66,46,2314
1403,7802,52,18,2977
1474,7307,73,0,3152
1080,9350,55,57,2356
1957,3375,58,15,2199
1960,9655,77,38,2660
1817,7783,27,51,3083
1395,8281,59,56,2813
2369,8594,34,27,2589
1865,3681,40,1,3171
1311,4313,40,1,2185
1146,9225,18,58,2457
1456,7833,38,37,2836
1952,3339,88,22,2977
1527,9561,80,52,2343
1865,3681,40,1,3171
1267,8089,86,10,2728
1231,6687,80,58,1973
2151,9956,33,9,1740
1160,9143,16,52,2033
2316,5436,85,8,2568
1993,5736,57,57,2317
1820,6140,67,26,2043
1009,5743,79,49,3168
1647,3006,22,29,2947
1292,11224,15,50,1646
2293,9547,30,36,2476
1154,3398,87,16,2487
1457,4514,19,49,2850
1458,9897,90,44,1657
1300,9029,66,6,2704
1076,7158,20,40,2527
1686,11859,39,15,3073
2124,9301,25,26,2633
1534,9003,55,25,2024
2295,5392,30,44,3117
1894,10368,24,2,2988
2009,8594,37,52,2163
1561,7970,90,49,2468
1667,4376,59,2,2640
1421,4642,88,38,2151
1619,4609,85,49,2052
2197,7299,46,56,1725
1922,6751,26,58,2045
2143,10584,71,9,2108
1647,3006,22,29,2947
1103,6191,25,51,1941
2025,6801,23,24,2420
1088,8754,59,34,2133
1098,11458,69,14,3146
2222,6736,25,5,2246
1672,8598,24,39,3033
2310,3258,81,36,1638
1174,11051,57,1,2282
2462,11947,80,28,2331
1618,4154,60,47,2561
2423,8211,48,51,2026
1316,3208,60,0,2125
1546,11660,38,14,2594
1977,11920,31,16,2896
1813,7643,32,59,2275
2245,7391,80,50,3086
1783,11346,37,30,1697
1632,8779,57,31,2222
2009,8594,37,52,2163
1865,3681,40,1,3171
2261,5468,25,35,1860
2087,6657,85,5,2997
2347,8283,84,54,2616
1268,11010,23,18,2033
1410,7388,37,51,2883
2153,7398,77,56,2012
2470,3227,70,15,2961
1654,6644,38,54,2598
1028,10643,59,34,2388
2326,9157,39,49,1744
1672,8598,24,39,3033
1024,11516,27,28,2650
1827,10237,64,39,1877
2075,4503,86,49,1854
1524,4710,56,31,2024
1106,6536,16,13,1832
1365,10874,45,8,2746
1458,9897,90,44,1657
1291,10550,22,37,3188
1537,8101,83,54,3003
1718,7714,39,16,2753
1357,6396,29,41,2561
1800,7777,72,14,1871
1144,3711,71,56,1611
2249,10474,89,45,2133
1673,5251,76,55,2484
1077,6600,61,26,2804
1723,3628,60,14,2401
1685,5436,64,8,1742
1415,11831,43,55,2391
1561,7970,90,49,2468
2372,6454,23,11,2876
1993,5736,57,57,2317
1268,11010,23,18,2033
1346,9521,62,16,3113
1330,9843,34,14,2164
1594,7661,43,5,3061
1881,6613,41,21,1810
2402,8112,76,48,2285
2270,11546,80,24,2132
2290,4933,69,60,3047
2474,6869,57,11,2971
1737,3781,88,41,2575
2249,10474,89,45,2133
1651,5120,32,17,2107
1239,10890,35,20,2163
2199,6810,49,43,3018
2009,8594,37,52,2163
1619,4609,85,49,2052
2289,10704,85,56,2347
2392,8256,81,26,3026
2460,7489,15,49,1877
2473,8409,50,42,1940
1589,4945,86,41,1652
1247,9247,22,50,2063
1659,7671,86,50,1795
1382,8258,45,25,1886
1580,10432,49,45,2406
1910,11342,16,15,2724
1836,10364,18,24,3068
1202,10025,54,18,2330
1725,4367,44,1,2252
1677,7441,56,3,1723
2227,5069,53,7,2981
2203,4876,63,39,2645
1977,11920,31,16,2896
1172,5978,84,58,1680
1805,10501,79,40,2824
1087,8306,40,1,2837
2269,11591,90,22,2570
1294,11964,42,19,2980
1568,11066,64,27,1821
2231,9231,68,44,1751
2445,6682,57,47,2644
2188,11121,64,11,1611
1607,5789,48,9,2128
1645,7579,42,50,2178
1220,7248,78,23,1950
1016,4047,59,56,2609
2144,9715,46,9,1815
1818,5525,81,36,1801
2200,4354,57,27,1853
1961,3308,66,46,2314
1214,11212,77,22,2794
1510,11904,30,34,2658
1945,9043,63,5,2025
2378,5759,79,29,2827
1412,8787,63,30,2605
2109,8297,75,6,1994
1172,5978,84,58,1680
2133,10677,27,3,1801
2163,9927,61,40,2398
1777,11458,47,49,2953
1939,5762,44,53,2233
1255,9471,70,8,1845
1242,3317,87,31,1937
1041,4425,41,46,1758
1372,7548,82,16,2436
1591,7079,53,6,2753
1067,8244,78,30,2631
1520,7757,18,21,3118
1664,7181,31,26,2107
1193,8874,45,27,3002
1506,9095,66,1,2649
1485,4429,43,25,2633
1855,9481,70,6,2199
1739,10728,50,26,2136
1186,11484,70,10,2778
2257,3354,90,19,2382
1512,8488,25,48,3159
2297,8972,57,29,1705
1867,3097,45,44,1643
1768,9623,74,39,2079
1250,7926,48,60,2896
1384,5794,65,17,2759
2120,7126,51,20,2315
1410,7388,37,51,2883
2297,8972,57,29,1705
1418,8647,61,26,1954
1813,7643,32,59,2275
2210,9040,37,29,2992
1207,11684,68,12,2788
1787,8557,50,7,3123
1047,6039,61,34,2109
2035,4664,62,55,3091
1058,11158,34,12,1690
1977,11920,31,16,2896
2306,4078,70,50,1796
1951,8007,26,54,3029
1833,11924,73,0,2648
1328,7985,70,15,1921
2117,9909,36,17,2966
1313,11497,86,23,2295
1685,5436,64,8,1742
2204,9990,61,30,1703
1137,9224,15,34,2755
1082,7478,21,55,1763
1833,11924,73,0,2648
2090,5227,63,4,1997
2116,6022,37,17,3134
1254,5807,19,28,2788
1620,8220,88,7,1738
1976,6642,88,30,2696
1963,8279,28,31,1869
2113,11870,83,5,2230
1577,4379,32,49,2691
1355,8005,40,47,2767
2499,3483,28,23,1911
1593,9614,23,41,2484
1835,7576,89,24,2848
1117,8595,65,23,2780
1449,10514,28,6,1796
2106,3427,81,13,1846
2443,11198,37,50,2509
1043,3715,56,42,2138
2434,6211,88,56,2793
2416,10614,50,32,3102
2311,5694,58,5,1783
1670,6307,54,51,2582
1116,5197,34,52,1878
1074,5277,24,30,2895
1318,8756,67,29,1785
1620,8220,88,7,1738
1411,11542,24,33,1925
1070,5499,40,27,1729
1683,6066,29,40,1969
2338,7298,87,44,3097
1205,10364,83,30,2851
1572,11459,88,4,2291
2470,3227,70,15,2961
1493,9479,35,18,2432
2052,4584,88,47,1877
2113,11870,83,5,2230
1834,6212,75,41,3093
1911,9591,27,14,1785
1309,11531,18,34,3168
1522,7435,19,1,1776
2417,6470,72,26,3002
1867,3097,45,44,1643
2164,6501,81,12,2643
2114,11107,49,3,2007
1722,6397,88,27,2466
2372,6454,23,11,2876
1306,10725,84,10,2267
1194,5110,34,17,1723
2091,10784,35,9,2121
1010,5335,70,55,3092
1469,10283,90,39,2098
2042,9902,15,57,3026
2474,6869,57,11,2971
1800,7777,72,14,1871
2210,9040,37,29,2992
1553,11213,50,1,2278
1803,10494,17,57,1912
1651,5120,32,17,2107
2036,3307,65,24,1756
2310,3258,81,36,1638
2096,9967,80,12,2082
1315,3252,21,54,2592
1640,5275,77,53,1954
1553,11213,50,1,2278
1507,7296,19,50,2623
1095,5846,80,46,2416
1394,8850,20,3,2354
1485,4429,43,25,2633
2263,5758,62,16,2530
2170,8055,20,39,2231
1936,4494,27,32,2227
1752,4238,35,1,2138
1738,5185,63,5,1947
2212,10012,50,27,2680
1887,11274,77,13,2443
2479,10027,75,46,1835
2260,9868,23,52,2528
2013,11404,72,26,3172
1206,11274,18,11,2311
2009,8594,37,52,2163
1701,5626,22,15,2647
2270,11546,80,24,2132
1836,10364,18,24,3068
1279,3632,65,20,2881
2371,7003,66,57,2843
1403,7802,52,18,2977
1750,6365,65,1,2505
1906,7834,88,39,2654
1600,11984,69,49,2432
1708,6172,52,60,2501
1561,7970,90,49,2468
1905,11487,23,51,2643
1079,5676,77,37,2473
1645,7579,42,50,2178
1570,3003,79,1,2923
1340,4571,82,49,3101
1291,10550,22,37,3188
2449,5986,31,38,3088
2483,11503,31,40,1967
1802,11701,39,37,2370
1557,10718,20,60,3072
1046,6080,33,55,1691
1005,7922,60,35,2955
1184,4333,47,47,3121
1561,7970,90,49,2468
1362,11554,18,59,2946
2442,7661,51,6,1665
1715,4242,71,31,1683
2460,7489,15,49,1877
1865,3681,40,1,3171
1091,3644,60,42,2847
2345,9050,48,26,2888
1012,8642,47,41,2484
2024,9718,48,34,2102
2382,11255,60,52,2154
1212,11411,84,9,2273
2430,8839,36,55,1762
2019,8196,52,26,2857
2081,11742,88,27,1956
1720,10186,31,17,2325
1334,9831,58,14,2968
1393,8530,22,24,1749
1268,11010,23,18,2033
1520,7757,18,21,3118
1373,5700,62,14,2815
1258,11459,89,36,2287
1240,10697,29,17,2793
1327,4994,20,6,2358
2166,9160,71,41,2037
2234,6181,74,16,2382
2226,7565,45,22,2376
1326,11587,41,30,2947
1259,10572,42,13,2857
1725,4367,44,1,2252
1101,5363,86,9,3135
1068,10754,86,60,1714
1813,7643,32,59,2275
1026,9801,72,46,2705
1152,11136,71,55,2505
1583,3679,74,7,1705
1072,4496,72,10,1741
1463,10750,40,60,2707
2080,10611,44,8,2195
1683,6066,29,40,1969
2003,9539,27,44,1941
2061,9674,30,30,2040
1132,9789,33,41,1634
1919,7473,78,40,2857
1997,8405,71,41,2103
1541,3094,15,34,3101
1568,11066,64,27,1821
1792,11165,68,43,2820
2333,7826,50,30,2079
1124,4331,45,59,1741
2297,8972,57,29,1705
1144,3711,71,56,1611
1323,7085,39,21,3181
1412,8787,63,30,2605
1940,3039,84,54,2783
1518,3987,33,36,2833
1327,4994,20,6,2358
1324,7364,41,21,1948
2028,5662,16,12,2232
1460,6412,28,17,2236
1296,9305,26,56,2677
1290,10278,81,12,2369
2433,11092,55,44,3181
1623,7689,90,7,3118
1820,6140,67,26,2043
1506,9095,66,1,2649
1215,3512,85,25,2471
2105,4162,23,50,3180
2495,6877,39,4,3129
2337,5981,62,46,2608
2294,10568,39,55,2587
1019,11837,44,54,2203
1199,8090,45,55,1846
1944,5557,45,6,3007
1619,4609,85,49,2052
2300,6135,33,60,1816
2189,7691,74,32,3071
1510,11904,30,34,2658
2413,7217,27,41,2439
1754,11209,73,20,2714
2015,9886,32,45,2821
2081,11742,88,27,1956
1440,5276,19,32,2136
2416,10614,50,32,3102
1285,6177,63,2,2062
1615,9074,81,46,1934
2393,3474,46,49,2133
1719,6780,81,44,1700
1249,10386,47,0,2953
1875,6744,27,56,2709
1907,9770,61,19,2195
1024,11516,27,28,2650
2151,9956,33,9,1740
1650,11429,34,57,2214
1110,7754,69,5,2694
2446,9287,52,3,2299
1270,3990,58,33,1983
1879,4757,63,59,2134
2345,9050,48,26,2888
2349,3978,79,2,1878
1312,10828,58,33,1735
1093,3040,77,53,2804
1298,8368,35,59,1704
1415,11831,43,55,2391
2357,7502,18,48,2355
2405,5936,57,26,2674
1705,4583,86,56,2469
1797,9311,34,12,1626
1770,6355,57,58,3118
1268,11010,23,18,2033
2172,7187,78,20,2933
2222,6736,25,5,2246
1030,10409,80,60,2408
1454,8751,57,37,2940
1599,4783,57,29,2294
2200,4354,57,27,1853
2302,4736,77,21,1906
1502,11385,59,35,1683
1474,7307,73,0,3152
1111,11259,38,5,2828
2488,3479,59,43,1675
2305,4479,84,6,2808
1226,10912,87,32,2137
1458,9897,90,44,1657
2427,4042,34,46,2888
1433,3594,24,4,2817
1046,6080,33,55,1691
1616,5348,56,23,2534
2356,6921,32,43,1835
1549,10606,87,2,1679
1282,3210,56,14,2805
2279,6970,67,23,1789
2009,8594,37,52,2163
2430,8839,36,55,1762
2295,5392,30,44,3117
1587,5140,67,49,2383
1920,11599,39,49,3063
1142,6722,82,60,2767
1227,7358,88,28,2150
2128,4157,77,48,2647
1347,6699,30,53,1861
1999,6217,36,38,2023
2086,5968,23,4,2997
1459,6769,79,57,1764
1669,5786,72,5,1735
1366,10549,28,55,1934
1471,4246,35,19,1995
1457,4514,19,49,2850
1108,5561,62,5,2196
1789,3546,30,40,2618
1290,10278,81,12,2369
1099,3580,83,39,2891
1983,8823,83,40,1733
1279,3632,65,20,2881
1710,9896,84,9,2669
1163,3031,40,26,3087
1073,3524,75,26,2042
1903,10987,71,35,1648
1519,3890,63,11,2288
1696,6645,75,24,2903
2202,5083,81,46,2147
1058,11158,34,12,1690
1679,7266,52,19,1683
2189,7691,74,32,3071
2152,9947,75,0,2551
1792,11165,68,43,2820
1242,3317,87,31,1937
2084,6463,75,25,1692
1850,3120,57,41,2104
1152,11136,71,55,2505
2480,3462,67,59,2919
1011,9530,71,60,2634
1331,9913,50,53,2926
1625,10496,41,9,2364
1220,7248,78,23,1950
2105,4162,23,50,3180
1793,6572,25,21,2754
1204,4823,65,55,2165
1473,6814,66,9,3082
2168,7882,58,11,2977
1183,4436,43,60,1822
2297,8972,57,29,1705
2117,9909,36,17,2966
1876,5804,27,52,2133
2405,5936,57,26,2674
1188,9642,23,46,2448
1513,9302,84,4,2298
1383,6898,26,41,3064
1543,11077,69,30,1645
2457,6001,74,15,2164
2486,6629,30,34,1680
1070,5499,40,27,1729
1735,10643,69,28,2359
1080,9350,55,57,2356
1067,8244,78,30,2631
2185,10884,88,36,1604
1349,9262,39,51,3013
1569,6141,89,50,2188
1596,5799,17,31,1636
1480,3268,70,28,2220
1189,9887,45,13,2170
1495,10300,36,31,2914
1422,3221,59,8,2180
2378,5759,79,29,2827
2075,4503,86,49,1854
2184,11606,16,53,2129
1936,4494,27,32,2227
1958,5629,88,16,3156
2432,4768,62,34,2323
2042,9902,15,57,3026
1918,8295,57,16,2069
1472,3737,18,43,2432
1621,5459,59,16,2078
1526,4370,71,35,2148
1414,6805,72,48,2343
1596,5799,17,31,1636
1492,3258,64,18,2771
1740,4656,79,53,1810
2090,5227,63,4,1997
1054,10363,51,59,2761
1597,4368,65,40,2951
2181,5464,75,0,3193
1351,6769,84,1,2619
2126,11467,28,17,2591
1082,7478,21,55,1763
2269,11591,90,22,2570
2149,7143,47,17,1985
1586,6696,27,31,2869
1085,4293,22,0,2282
1400,9922,63,39,2706
1837,6458,86,58,3170
2269,11591,90,22,2570
1197,6787,62,51,2362
2040,11368,59,10,1942
1953,4161,81,45,2460
1232,7913,79,35,1804
2030,10155,63,53,1871
1827,10237,64,39,1877
1971,4575,87,60,2562
1344,6327,70,15,3071
2445,6682,57,47,2644
1165,8592,44,50,1631
1996,9198,21,41,2138
1528,5374,62,33,3142
2374,8961,84,43,2947
2485,4476,65,33,2540
1925,4068,81,49,2479
1325,3708,71,32,2554
1379,8288,41,44,2380
1655,5607,31,24,1855
2363,6383,45,49,1626
2433,11092,55,44,3181
1693,11241,86,27,2558
1085,4293,22,0,2282
1007,5905,43,33,1716
2134,5329,80,21,1913
1845,6327,24,36,2302
1570,3003,79,1,2923
1923,10861,68,55,2878
2414,6700,79,31,2235
1548,4759,42,4,3047
1456,7833,38,37,2836
1795,7095,38,38,3136
2377,5217,26,53,2281
1940,3039,84,54,2783
1956,4937,81,45,2805
1722,6397,88,27,2466
2219,3444,16,24,1881
2100,9733,62,44,1709
1693,11241,86,27,2558
2098,9280,84,13,2305
2257,3354,90,19,2382
1733,5912,88,19,1887
1330,9843,34,14,2164
1683,6066,29,40,1969
2432,4768,62,34,2323
1980,9894,83,7,2629
2255,9556,83,27,2815
1058,11158,34,12,1690
1986,9176,32,54,2903
2337,5981,62,46,2608
1690,11897,76,15,2004
1128,10159,29,19,2395
1259,10572,42,13,2857
2052,4584,88,47,1877
1400,9922,63,39,2706
1086,8843,87,45,2007
1595,4457,60,6,2073
2223,9623,29,59,2233
2077,3609,66,25,2838
2054,6825,42,23,1928
2407,9457,36,13,2542
2038,3226,43,10,2304
1697,5432,33,20,2671
1845,6327,24,36,2302
1093,3040,77,53,2804
2084,6463,75,25,1692
2034,8088,18,12,2851
1641,10628,81,39,2632
2170,8055,20,39,2231
2207,4079,16,35,2487
1453,7802,20,5,1867
1032,7643,42,3,2338
2465,6346,50,9,2635
1733,5912,88,19,1887
1559,10086,89,25,3167
1646,5514,59,30,2434
1510,11904,30,34,2658
1388,10437,84,58,2884
1714,10327,24,23,1884
2410,7532,58,48,2729
1114,11343,70,1,2095
1777,11458,47,49,2953
1896,7176,65,59,3042
2297,8972,57,29,1705
1901,4549,53,1,2128
1190,8502,81,41,2844
1407,4431,76,19,2014
1594,7661,43,5,3061
1367,5439,62,36,1713
2287,10101,58,47,3007
1900,11054,80,55,2503
1814,4932,29,59,3195
1231,6687,80,58,1973
1566,8793,45,0,2106
2378,5759,79,29,2827
2071,11214,76,43,2276
2111,10596,44,29,1613
2354,8963,88,50,2553
1631,3497,86,5,2953
1798,4128,73,11,2994
1110,7754,69,5,2694
1866,8286,56,31,1915
1926,3366,67,3,2452
1567,3032,18,11,2579
2110,3059,29,23,2677
1383,6898,26,41,3064
1142,6722,82,60,2767
1536,5374,36,12,2345
2340,5366,54,23,3121
1995,8842,52,23,3098
1057,7256,16,22,2572
2306,4078,70,50,1796
1473,6814,66,9,3082
2406,10011,24,30,2489
1285,6177,63,2,2062
1081,8455,59,58,2082
1197,6787,62,51,2362
1061,3110,66,58,1862
1460,6412,28,17,2236
1355,8005,40,47,2767
1353,9329,23,19,2948
1736,10593,38,42,2244
2140,9939,50,56,1628
1748,7799,69,44,3199
2163,9927,61,40,2398
1062,10519,23,3,2653
1920,11599,39,49,3063
1410,7388,37,51,2883
2072,10803,64,50,2560
2390,4703,34,12,1772
2434,6211,88,56,2793
1178,5268,31,30,2475
2417,6470,72,26,3002
1042,7907,77,25,2201
1081,8455,59,58,2082
1350,4961,53,30,3088
1579,7045,70,27,3197
1003,11835,73,25,1653
2305,4479,84,6,2808
2457,6001,74,15,2164
2054,6825,42,23,1928
2091,10784,35,9,2121
2249,10474,89,45,2133
1428,9274,66,48,2519
1196,8796,19,5,2705
1471,4246,35,19,1995
1872,8487,22,6,2722
2166,9160,71,41,2037
1766,4693,90,8,2952
1098,11458,69,14,3146
1194,5110,34,17,1723
1284,4089,22,37,2818
1451,8149,67,27,2928
1325,3708,71,32,2554
1504,10429,90,20,2757
1024,11516,27,28,2650
1515,9605,18,48,2636
1935,9624,42,51,2939
1983,8823,83,40,1733
1956,4937,81,45,2805
1692,8471,19,51,2881
1916,5766,38,43,3166
2499,3483,28,23,1911
2009,8594,37,52,2163
1669,5786,72,5,1735
2428,3974,15,52,2541
1026,9801,72,46,2705
1230,5939,56,7,2175
1018,8192,43,47,1982
1757,4224,80,36,2604
1776,5159,62,41,2676
2342,8837,42,24,2911
1558,7381,47,13,1995
1730,11680,35,21,3159
1870,4346,26,10,2645
2239,9674,75,48,2737
2162,5722,40,46,2814
1952,3339,88,22,2977
2483,11503,31,40,1967
2359,11906,22,37,2055
1662,3889,17,51,2013
1946,6461,63,24,2898
2321,9367,89,6,1622
1577,4379,32,49,2691
1754,11209,73,20,2714
2272,4155,77,17,2663
1173,6303,59,33,1603
1146,9225,18,58,2457
2158,5504,86,39,2415
2380,9384,35,42,1627
2401,9951,77,53,2195
1613,8939,57,60,1869
1377,11103,70,13,3129
2270,11546,80,24,2132
1986,9176,32,54,2903
2108,7647,68,59,3137
2423,8211,48,51,2026
2396,8288,62,7,1717
1431,5464,65,38,2775
2456,6757,77,13,2906
1504,10429,90,20,2757
2230,6013,60,21,2847
2498,4372,34,30,2563
1821,11524,67,26,2872
1640,5275,77,53,1954
