UserID,ExerciseType,ExerciseDurationMinutes
1196,HIIT,73.0
1471,Walking,26.0
1872,Cycling,69.0
2166,Weightlifting,81.0
1766,Running,27.0
1098,Weightlifting,14.0
1194,Swimming,90.0
1284,Walking,109.0
1451,Cycling,10.0
1325,Pilates,59.0
1504,Pilates,79.0
1024,Cycling,99.0
1515,Pilates,10.0
1935,Pilates,30.0
1983,Running,57.0
1956,HIIT,85.0
1692,Yoga,45.0
1916,HIIT,101.0
2499,Walking,21.0
2009,Walking,55.0
1669,Yoga,65.0
2428,Weightlifting,74.0
1026,Cycling,43.0
1230,Yoga,118.0
1018,Cycling,30.0
1757,Weightlifting,120.0
1776,HIIT,11.0
2342,Cycling,114.0
1558,HIIT,112.0
1730,Stretching,68.0
1870,HIIT,107.0
2239,Walking,60.0
2162,Stretching,118.0
1952,Swimming,119.0
2483,Weightlifting,32.0
2359,Stretching,23.0
1662,Cycling,23.0
1946,Cycling,59.0
2321,Pilates,63.0
1577,Walking,30.0
1754,Stretching,102.0
2272,Walking,88.0
1173,HIIT,20.0
1146,HIIT,101.0
2158,HIIT,101.0
2380,Cycling,41.0
2401,Weightlifting,53.0
1613,Pilates,11.0
1377,Stretching,28.0
2270,Walking,11.0
1986,Weightlifting,15.0
2108,Walking,59.0
2423,Cycling,13.0
2396,Walking,53.0
1431,Weightlifting,88.0
2456,Running,109.0
1504,Running,103.0
2230,Cycling,117.0
2498,Walking,33.0
1821,Pilates,77.0
1640,Swimming,59.0
1682,Yoga,52.0
2340,Running,12.0
2343,Swimming,53.0
1178,Pilates,34.0
1750,Pilates,66.0
2411,Weightlifting,27.0
2326,Cycling,38.0
2280,Walking,98.0
1773,Yoga,69.0
2489,Pilates,78.0
2179,HIIT,54.0
2424,HIIT,87.0
1816,Pilates,39.0
1465,Running,34.0
1536,Pilates,33.0
1659,Pilates,79.0
2368,Swimming,108.0
2385,Weightlifting,31.0
1403,Swimming,53.0
1075,Yoga,67.0
1645,Swimming,94.0
1031,Weightlifting,51.0
2058,Cycling,73.0
1125,Swimming,15.0
1572,Running,92.0
1100,Weightlifting,65.0
1576,Swimming,12.0
2085,Pilates,27.0
2140,Weightlifting,66.0
1680,Weightlifting,82.0
1055,Swimming,40.0
2440,Running,62.0
1575,Pilates,20.0
1206,HIIT,14.0
1171,Cycling,59.0
2320,Cycling,110.0
2500,HIIT,10.0
1188,HIIT,120.0
2468,Pilates,48.0
1447,Stretching,116.0
2167,Running,22.0
1636,Pilates,80.0
2369,Yoga,29.0
1002,Pilates,15.0
1531,Yoga,34.0
1843,HIIT,89.0
1275,Walking,84.0
2372,Walking,33.0
2353,Pilates,29.0
2371,Swimming,16.0
1071,Stretching,87.0
1453,Stretching,49.0
1404,Pilates,40.0
1264,Walking,100.0
2393,Weightlifting,25.0
1036,Yoga,27.0
2416,Yoga,31.0
2022,Running,45.0
1358,Stretching,50.0
1817,Running,32.0
2099,Stretching,36.0
1653,Cycling,56.0
1265,Weightlifting,20.0
2216,HIIT,94.0
1955,Walking,93.0
1477,Pilates,11.0
2414,Weightlifting,61.0
1303,Swimming,87.0
2357,Stretching,101.0
1330,Weightlifting,28.0
1423,Weightlifting,95.0
1399,Weightlifting,82.0
1601,Pilates,19.0
1897,Pilates,31.0
2147,Stretching,62.0
1270,Swimming,108.0
1478,HIIT,39.0
2066,Pilates,62.0
2025,Cycling,85.0
1223,HIIT,118.0
2050,Pilates,39.0
1603,Pilates,112.0
1962,Walking,77.0
1039,Stretching,28.0
2337,Stretching,79.0
2016,Walking,67.0
2043,Cycling,17.0
2376,Stretching,89.0
1828,Weightlifting,97.0
1670,Pilates,78.0
1703,Stretching,55.0
1181,Pilates,43.0
2443,Walking,48.0
1383,Running,108.0
1425,Yoga,42.0
1864,Swimming,49.0
1730,Stretching,45.0
1174,Stretching,53.0
1921,Walking,105.0
1446,Yoga,70.0
1249,Weightlifting,116.0
1662,Yoga,23.0
1144,Pilates,20.0
1969,Stretching,89.0
1103,HIIT,69.0
1468,HIIT,36.0
1392,Weightlifting,74.0
1286,Weightlifting,93.0
1468,Swimming,103.0
2433,Stretching,73.0
1439,Yoga,120.0
1068,Pilates,73.0
2132,Swimming,111.0
2088,Swimming,108.0
2005,Weightlifting,72.0
1043,Swimming,102.0
2028,Weightlifting,45.0
2119,Swimming,106.0
1245,Running,21.0
2094,Yoga,95.0
1576,Stretching,39.0
1364,HIIT,75.0
2058,Yoga,48.0
1671,HIIT,119.0
2413,Weightlifting,114.0
1024,Stretching,31.0
1893,Pilates,86.0
1729,Walking,55.0
2075,Running,120.0
1313,HIIT,39.0
1642,Cycling,89.0
2265,Weightlifting,26.0
2443,HIIT,18.0
2043,Weightlifting,70.0
1279,Walking,65.0
1551,Swimming,120.0
1306,Walking,96.0
2069,Yoga,16.0
1973,Walking,83.0
1875,Cycling,71.0
2072,Swimming,63.0
1657,Yoga,51.0
1046,Weightlifting,48.0
1820,Pilates,11.0
1660,Stretching,47.0
1503,Weightlifting,72.0
1261,Swimming,39.0
2435,Running,77.0
1081,Weightlifting,115.0
1246,Stretching,49.0
2181,Yoga,49.0
1972,Pilates,14.0
1171,Pilates,20.0
1298,Swimming,29.0
1629,Running,89.0
1076,Cycling,26.0
1139,Walking,65.0
1413,Weightlifting,55.0
1134,Running,71.0
1733,Running,99.0
2405,Yoga,120.0
1852,Weightlifting,42.0
1987,Cycling,80.0
2106,HIIT,16.0
1185,HIIT,113.0
2395,Walking,107.0
1974,Walking,73.0
2170,Walking,32.0
1084,Running,85.0
2348,Pilates,70.0
2407,Pilates,67.0
2398,Weightlifting,51.0
1720,Stretching,19.0
2402,HIIT,20.0
1662,Walking,99.0
1449,Swimming,86.0
1287,Swimming,112.0
2080,Running,85.0
2028,Cycling,97.0
1508,Pilates,22.0
1240,HIIT,105.0
2301,Stretching,23.0
1622,Stretching,119.0
2094,Running,77.0
2400,Stretching,94.0
2336,Swimming,75.0
2173,Yoga,94.0
2486,Yoga,118.0
2258,Cycling,103.0
1994,Walking,92.0
2029,Pilates,90.0
1885,Yoga,36.0
2475,Weightlifting,103.0
2472,Swimming,17.0
1917,Yoga,100.0
2177,HIIT,55.0
2218,Pilates,44.0
1046,Stretching,53.0
1415,HIIT,89.0
1853,Yoga,24.0
2300,Yoga,69.0
1680,Swimming,100.0
1094,Pilates,104.0
1179,Stretching,113.0
1769,Swimming,25.0
1777,Walking,67.0
1934,HIIT,15.0
2370,Walking,62.0
2477,HIIT,90.0
2268,Pilates,117.0
1442,Swimming,94.0
2108,Stretching,31.0
2021,Running,72.0
2225,Stretching,14.0
2293,Swimming,101.0
2415,Yoga,41.0
1217,Yoga,119.0
2468,Walking,98.0
1936,Yoga,13.0
1132,Weightlifting,31.0
2459,Yoga,68.0
1288,Yoga,86.0
2125,HIIT,81.0
1413,Walking,84.0
1816,Pilates,97.0
1574,HIIT,111.0
2167,HIIT,16.0
1972,Weightlifting,19.0
2337,Pilates,43.0
1751,Weightlifting,106.0
1539,HIIT,70.0
1100,Weightlifting,25.0
1566,Walking,12.0
1051,HIIT,115.0
2327,Swimming,93.0
2388,Running,100.0
1834,Walking,110.0
2416,Pilates,45.0
1820,Yoga,111.0
1613,Walking,79.0
1664,HIIT,70.0
1344,Weightlifting,48.0
1489,Pilates,76.0
2214,Walking,52.0
1283,Weightlifting,99.0
2132,HIIT,108.0
1232,HIIT,112.0
1025,Weightlifting,55.0
1215,Swimming,32.0
1167,Yoga,85.0
1116,Cycling,68.0
1551,Swimming,21.0
2408,Pilates,78.0
1199,Swimming,115.0
1588,HIIT,63.0
1516,Swimming,77.0
1129,Swimming,63.0
1837,Swimming,16.0
1630,HIIT,77.0
1778,Walking,29.0
1388,Pilates,115.0
2225,Walking,28.0
2238,Stretching,119.0
2243,Cycling,26.0
1868,Swimming,18.0
1386,HIIT,30.0
1436,Swimming,119.0
1110,Walking,116.0
2296,HIIT,106.0
2494,Running,19.0
1394,Running,85.0
1436,Running,115.0
1950,Stretching,16.0
2176,Stretching,111.0
1347,HIIT,108.0
1463,Swimming,57.0
1448,Cycling,84.0
1051,Cycling,109.0
1628,Stretching,83.0
2119,Swimming,77.0
1789,Pilates,115.0
1473,HIIT,57.0
1890,HIIT,107.0
1635,Cycling,60.0
1529,Pilates,84.0
1266,Swimming,113.0
1266,Running,112.0
1985,Swimming,61.0
2098,Weightlifting,114.0
2468,Cycling,51.0
2201,Weightlifting,63.0
1661,Cycling,92.0
1568,Stretching,27.0
2077,Stretching,80.0
2176,Stretching,30.0
1183,Running,95.0
1074,Stretching,103.0
1979,Pilates,49.0
1706,Walking,96.0
1207,Running,82.0
1308,Running,37.0
2290,Cycling,114.0
1945,Yoga,54.0
1290,Weightlifting,108.0
2408,Yoga,37.0
1947,Weightlifting,42.0
2016,Pilates,91.0
1614,Pilates,63.0
1451,Cycling,117.0
2116,Stretching,103.0
1813,Stretching,35.0
1789,Weightlifting,105.0
2009,Walking,58.0
1180,Pilates,98.0
1801,Walking,117.0
1929,Walking,47.0
1851,Running,120.0
2048,Swimming,105.0
1656,Pilates,29.0
1283,HIIT,74.0
2042,Swimming,54.0
2149,Running,109.0
1496,Running,45.0
1499,Stretching,60.0
1077,Swimming,47.0
2322,Walking,80.0
2227,HIIT,91.0
2086,Swimming,46.0
2489,Stretching,21.0
1922,Pilates,91.0
1486,Weightlifting,106.0
1491,Pilates,75.0
1754,Pilates,12.0
1716,Pilates,105.0
1776,Pilates,65.0
2120,Yoga,60.0
1073,Cycling,69.0
1621,Yoga,14.0
2165,Cycling,105.0
1647,Yoga,96.0
2354,Yoga,32.0
1887,Pilates,61.0
1831,HIIT,69.0
2232,Yoga,36.0
1791,HIIT,18.0
2250,Running,120.0
1688,Swimming,64.0
1081,Running,119.0
1027,Weightlifting,48.0
1795,Walking,92.0
1725,Stretching,66.0
1710,Pilates,17.0
1070,Yoga,83.0
2275,HIIT,65.0
1971,Cycling,117.0
2282,Stretching,51.0
1593,Weightlifting,87.0
2367,Weightlifting,10.0
1945,Cycling,35.0
1795,Pilates,18.0
2228,Yoga,47.0
2143,HIIT,66.0
1022,Yoga,88.0
1903,Weightlifting,18.0
2105,Weightlifting,62.0
1097,Running,76.0
1511,Walking,76.0
2467,Swimming,105.0
1795,Walking,36.0
1465,Pilates,76.0
1997,Yoga,71.0
2145,Yoga,109.0
1892,Running,63.0
1030,Walking,47.0
2072,HIIT,63.0
1978,Walking,85.0
1141,HIIT,56.0
1478,Stretching,110.0
2479,Cycling,79.0
1838,Yoga,41.0
2480,Weightlifting,53.0
1026,Swimming,31.0
1400,Walking,102.0
1296,Weightlifting,33.0
1922,Running,79.0
1283,Weightlifting,29.0
1931,Pilates,116.0
1756,Running,89.0
2026,HIIT,76.0
2084,Stretching,108.0
1039,Cycling,17.0
2314,Yoga,65.0
1027,Weightlifting,52.0
2494,Pilates,38.0
2305,Cycling,78.0
1020,Walking,51.0
1024,HIIT,81.0
1606,Yoga,47.0
2136,Swimming,60.0
1862,Running,105.0
2154,Weightlifting,79.0
2212,Yoga,56.0
1600,Pilates,66.0
1670,Swimming,29.0
1467,Yoga,31.0
2458,Running,31.0
1486,Cycling,97.0
1244,Swimming,79.0
1065,Pilates,31.0
2187,Walking,71.0
2423,Walking,97.0
1115,Weightlifting,22.0
1298,Pilates,83.0
1484,Pilates,71.0
2143,Stretching,85.0
1699,HIIT,112.0
1916,Pilates,84.0
1970,Stretching,78.0
1989,Running,32.0
1001,Stretching,91.0
1399,Walking,103.0
1958,Weightlifting,54.0
1998,Running,113.0
1335,Stretching,80.0
1081,Walking,102.0
1436,Pilates,77.0
1721,Running,119.0
2356,Running,104.0
2258,Swimming,113.0
1196,Pilates,16.0
2087,Walking,54.0
2499,Pilates,81.0
1156,Cycling,70.0
2225,Weightlifting,62.0
1874,Walking,60.0
1750,HIIT,23.0
2081,Running,25.0
1683,Pilates,27.0
1198,Weightlifting,23.0
1089,Pilates,117.0
1347,HIIT,88.0
2440,Running,44.0
1075,Weightlifting,116.0
1892,Walking,101.0
1061,Swimming,33.0
1698,Yoga,115.0
2357,Stretching,92.0
1171,Weightlifting,87.0
1981,Weightlifting,31.0
2049,Cycling,89.0
2475,Yoga,50.0
1811,Walking,102.0
1719,Pilates,11.0
1643,Cycling,99.0
1013,Running,39.0
1384,Yoga,26.0
1665,Running,33.0
2140,Stretching,18.0
1184,Pilates,50.0
2263,Running,32.0
1219,Weightlifting,106.0
1660,Cycling,113.0
1555,Running,26.0
1935,Yoga,71.0
1669,Running,16.0
2004,Walking,53.0
1535,Yoga,45.0
1045,Swimming,80.0
1665,Yoga,40.0
1174,Swimming,101.0
1422,Swimming,17.0
1326,Yoga,17.0
1654,Yoga,32.0
2034,Walking,49.0
1388,HIIT,42.0
2357,Yoga,39.0
2374,Weightlifting,114.0
1875,Pilates,36.0
1389,Pilates,98.0
1894,Yoga,86.0
1646,Stretching,85.0
2416,Stretching,27.0
1285,HIIT,113.0
1003,Pilates,33.0
1697,Swimming,43.0
2284,Running,46.0
1317,Weightlifting,67.0
1855,Stretching,95.0
2325,Swimming,59.0
1473,Cycling,36.0
1973,Yoga,23.0
1275,Yoga,50.0
1928,HIIT,18.0
1966,Swimming,11.0
1528,Pilates,21.0
2459,HIIT,11.0
1351,Swimming,84.0
1524,HIIT,98.0
1586,Pilates,42.0
2237,HIIT,47.0
2206,Running,63.0
1746,Swimming,50.0
1660,Pilates,105.0
2060,HIIT,39.0
2385,Swimming,38.0
1185,Weightlifting,64.0
1371,Running,90.0
1759,Cycling,117.0
2446,Walking,43.0
2292,Pilates,59.0
1131,Cycling,99.0
1864,Pilates,33.0
2046,Walking,118.0
1726,Walking,61.0
1422,Weightlifting,24.0
2129,Weightlifting,93.0
2097,HIIT,71.0
2080,Cycling,115.0
2321,Cycling,64.0
1269,Walking,36.0
2360,Swimming,81.0
1955,Walking,35.0
1835,HIIT,57.0
1543,Stretching,33.0
1800,Weightlifting,32.0
2363,Pilates,39.0
2210,Weightlifting,60.0
1997,Cycling,77.0
1076,Running,107.0
2373,Cycling,97.0
1838,Cycling,38.0
2201,Cycling,112.0
1665,Swimming,60.0
2165,HIIT,27.0
1692,HIIT,20.0
1745,HIIT,34.0
1282,Swimming,99.0
2114,Swimming,58.0
1373,Weightlifting,117.0
1694,Running,51.0
2206,Running,93.0
2143,Swimming,62.0
1187,Walking,71.0
1202,HIIT,103.0
1089,Stretching,80.0
2015,Cycling,104.0
1568,Cycling,78.0
2071,Pilates,23.0
2238,Cycling,85.0
1834,Stretching,107.0
2233,Cycling,14.0
2157,Cycling,12.0
1643,Cycling,11.0
2007,Pilates,59.0
2321,Walking,68.0
1058,Yoga,95.0
1976,Running,38.0
2210,Cycling,67.0
2145,Stretching,75.0
1811,Cycling,106.0
2076,Running,92.0
2047,Cycling,108.0
1300,Running,111.0
1294,Weightlifting,116.0
1538,Swimming,81.0
2468,Walking,90.0
2328,Swimming,30.0
2369,Weightlifting,74.0
1253,Swimming,68.0
1176,Stretching,41.0
2033,Walking,42.0
2336,Pilates,117.0
1856,Yoga,78.0
1632,Walking,25.0
1307,Yoga,71.0
1447,Pilates,48.0
1212,Pilates,50.0
1453,Stretching,73.0
1630,Running,56.0
2352,HIIT,113.0
1513,Pilates,45.0
1864,Running,39.0
2281,Pilates,88.0
1917,HIIT,78.0
1848,Swimming,33.0
1229,Swimming,85.0
1498,Cycling,12.0
2258,Running,115.0
2267,Pilates,23.0
1584,Cycling,50.0
2309,HIIT,83.0
2053,Swimming,24.0
1033,Weightlifting,75.0
1908,Stretching,62.0
2325,HIIT,79.0
2119,Yoga,21.0
1570,Stretching,23.0
1689,Stretching,43.0
2235,Pilates,88.0
2452,Weightlifting,50.0
2166,Weightlifting,31.0
1708,Stretching,21.0
1726,Swimming,41.0
2050,Yoga,27.0
1920,Weightlifting,64.0
1984,Weightlifting,119.0
1872,Running,73.0
1890,Walking,114.0
1937,HIIT,62.0
2430,Pilates,62.0
1792,Stretching,39.0
2298,Yoga,51.0
1115,Cycling,100.0
2352,Stretching,84.0
1618,Weightlifting,103.0
1726,HIIT,120.0
2392,Yoga,22.0
2477,Cycling,21.0
2140,Pilates,18.0
1439,Walking,17.0
1033,Pilates,86.0
1681,Cycling,11.0
2461,Pilates,78.0
1242,Weightlifting,49.0
2499,Cycling,33.0
1204,Yoga,56.0
1478,Running,113.0
1082,Walking,72.0
1754,Walking,119.0
2456,Weightlifting,106.0
2147,Cycling,34.0
1321,Swimming,79.0
2491,HIIT,60.0
1569,Swimming,49.0
2383,Stretching,60.0
2433,HIIT,105.0
2201,HIIT,86.0
1907,Weightlifting,83.0
1446,Cycling,115.0
1082,Cycling,79.0
2419,Yoga,63.0
1468,HIIT,118.0
1552,Yoga,46.0
1159,Running,54.0
1740,Walking,67.0
2469,Yoga,28.0
1868,Weightlifting,107.0
1683,Weightlifting,72.0
1616,Weightlifting,115.0
1581,Weightlifting,74.0
1599,Swimming,100.0
1946,Swimming,16.0
2044,Yoga,102.0
2192,Cycling,33.0
1026,Running,112.0
1983,Pilates,35.0
1710,Cycling,96.0
1590,Stretching,109.0
1123,Pilates,43.0
1250,Yoga,105.0
1744,Swimming,35.0
2362,Cycling,64.0
2460,Cycling,20.0
1643,Walking,63.0
1992,Walking,26.0
1065,HIIT,72.0
2011,Running,51.0
1218,Running,117.0
1630,Yoga,101.0
1293,Stretching,19.0
1859,Pilates,83.0
1538,Cycling,58.0
1745,Swimming,70.0
2471,Stretching,33.0
2239,Stretching,46.0
1637,Weightlifting,103.0
1293,Walking,46.0
1324,Stretching,21.0
2461,Cycling,77.0
1493,Walking,57.0
1992,Stretching,21.0
2255,Weightlifting,86.0
1685,Walking,102.0
2257,Cycling,29.0
1174,Stretching,73.0
2061,Weightlifting,13.0
1238,Stretching,112.0
1588,Yoga,87.0
2202,Running,52.0
1176,Pilates,16.0
2458,Yoga,23.0
1597,Swimming,82.0
1128,HIIT,52.0
1513,HIIT,18.0
2340,Weightlifting,51.0
2410,Walking,38.0
2256,Pilates,117.0
1986,Swimming,43.0
1224,HIIT,72.0
1794,Swimming,63.0
1627,HIIT,35.0
1738,Weightlifting,30.0
2134,Running,99.0
1327,HIIT,100.0
2164,Swimming,22.0
1182,Swimming,60.0
1410,Cycling,35.0
2230,Weightlifting,19.0
1746,Running,36.0
1828,Running,83.0
1987,Weightlifting,13.0
1362,Walking,72.0
2372,Walking,12.0
1821,Pilates,47.0
1784,Walking,25.0
2225,Cycling,49.0
2475,Running,61.0
1097,Running,15.0
1631,Running,96.0
2473,Yoga,14.0
1857,Swimming,89.0
2489,Swimming,88.0
1402,Running,65.0
1592,Running,115.0
1927,Swimming,108.0
1331,Swimming,86.0
1389,Pilates,89.0
2212,Swimming,90.0
2259,HIIT,60.0
2274,Swimming,56.0
1828,Swimming,56.0
2459,Weightlifting,11.0
1308,Walking,117.0
2049,Running,90.0
1821,Yoga,119.0
2078,HIIT,64.0
1986,Walking,53.0
1038,Walking,66.0
2482,Cycling,95.0
1312,Weightlifting,34.0
1322,Stretching,33.0
1651,Swimming,64.0
1173,Stretching,81.0
2393,Pilates,15.0
1138,HIIT,98.0
1826,Yoga,51.0
1673,Walking,120.0
1212,Running,25.0
1170,Walking,46.0
2377,Stretching,36.0
2244,Running,61.0
2151,Swimming,72.0
2345,Stretching,21.0
2078,Cycling,11.0
2045,Walking,70.0
2331,HIIT,101.0
1341,Walking,84.0
1182,Yoga,32.0
2111,Walking,14.0
2031,Swimming,76.0
1071,Yoga,63.0
1904,Swimming,78.0
2244,Walking,85.0
1607,Pilates,62.0
2181,Swimming,84.0
1426,Cycling,109.0
1115,Running,80.0
1656,Weightlifting,37.0
1329,Walking,93.0
1101,Stretching,100.0
1732,Running,52.0
1845,HIIT,34.0
1834,Swimming,55.0
2449,Running,71.0
1233,Running,15.0
1479,Weightlifting,46.0
1581,HIIT,75.0
1795,Yoga,93.0
1385,Pilates,53.0
1819,Weightlifting,82.0
2469,Walking,71.0
1234,Stretching,54.0
1239,Pilates,42.0
1008,Walking,101.0
1460,Yoga,76.0
1029,HIIT,42.0
1533,HIIT,57.0
1571,HIIT,68.0
1491,Walking,70.0
1941,Cycling,43.0
2361,Weightlifting,117.0
2042,HIIT,119.0
1249,Walking,70.0
2057,Running,67.0
1605,Yoga,119.0
1644,Yoga,52.0
1854,Stretching,79.0
2496,Pilates,38.0
1702,Cycling,39.0
1140,Pilates,51.0
1042,Weightlifting,116.0
1517,Running,74.0
1937,Weightlifting,86.0
1539,Cycling,36.0
1870,Cycling,42.0
2310,Running,29.0
1176,Swimming,100.0
1292,Walking,38.0
1313,Swimming,42.0
1738,Walking,62.0
2025,Stretching,11.0
1355,Running,81.0
2194,Swimming,25.0
2275,Swimming,80.0
1468,Yoga,115.0
1185,Weightlifting,110.0
1188,Pilates,80.0
2133,Yoga,61.0
1615,Running,61.0
1328,Weightlifting,17.0
1613,Cycling,30.0
1089,Cycling,10.0
1793,Swimming,35.0
2168,Cycling,14.0
1527,Weightlifting,104.0
1850,Cycling,95.0
2069,Yoga,18.0
1392,Walking,69.0
2018,Yoga,98.0
1085,Walking,67.0
2220,Walking,41.0
1633,Yoga,64.0
2338,Stretching,83.0
1674,Stretching,110.0
1281,HIIT,87.0
2160,Cycling,91.0
1705,Pilates,52.0
1389,Weightlifting,54.0
2363,Pilates,37.0
1764,HIIT,66.0
2229,Walking,22.0
2348,Swimming,29.0
1277,Swimming,36.0
1533,Pilates,25.0
1259,Cycling,118.0
1330,Weightlifting,83.0
1275,Yoga,50.0
1783,Running,18.0
2088,Weightlifting,26.0
1254,Pilates,120.0
1275,Walking,114.0
2042,Yoga,101.0
2027,HIIT,100.0
1517,Pilates,49.0
1853,Weightlifting,76.0
1628,HIIT,46.0
1011,Walking,105.0
2248,Swimming,58.0
1079,Stretching,107.0
1664,Yoga,30.0
1142,HIIT,10.0
2412,Cycling,26.0
2289,Cycling,117.0
1467,Swimming,103.0
1088,Running,86.0
2454,Stretching,110.0
2248,Pilates,115.0
2362,HIIT,47.0
1216,Stretching,102.0
1124,HIIT,15.0
2059,HIIT,95.0
2167,Weightlifting,94.0
1127,Pilates,32.0
2486,Weightlifting,101.0
1930,Yoga,120.0
1296,Yoga,82.0
1482,Cycling,103.0
1341,Pilates,46.0
1945,Walking,38.0
1668,Stretching,58.0
1713,Stretching,69.0
1403,Weightlifting,16.0
1657,Swimming,23.0
1644,Walking,82.0
1156,Pilates,94.0
1814,Stretching,54.0
1219,Cycling,14.0
1758,Running,35.0
2376,Yoga,60.0
2356,Cycling,89.0
1456,Stretching,81.0
1681,Cycling,74.0
1527,Running,28.0
1227,HIIT,53.0
2315,Pilates,70.0
1528,Walking,14.0
1580,Swimming,79.0
1375,HIIT,26.0
1677,Yoga,49.0
2304,Yoga,78.0
1013,Pilates,37.0
1796,Stretching,102.0
1723,Weightlifting,40.0
1781,Stretching,74.0
2343,Pilates,83.0
1324,Weightlifting,105.0
1766,Weightlifting,57.0
2012,Weightlifting,36.0
1376,Running,87.0
2249,Weightlifting,57.0
1441,HIIT,69.0
1524,Running,88.0
1450,Pilates,65.0
1900,Yoga,32.0
2205,Yoga,63.0
1694,Pilates,21.0
2460,Running,32.0
1324,Walking,10.0
2494,HIIT,102.0
1319,Weightlifting,109.0
2102,HIIT,34.0
1171,Running,24.0
1226,Walking,119.0
1230,Running,56.0
1236,Pilates,10.0
2382,Running,79.0
1431,Yoga,33.0
2207,Weightlifting,51.0
1043,Running,32.0
1926,Walking,71.0
1812,Stretching,110.0
1803,Swimming,63.0
2169,Swimming,47.0
2167,Swimming,30.0
2422,HIIT,92.0
1563,Walking,17.0
1072,Cycling,20.0
2296,Yoga,118.0
1151,Walking,78.0
1388,Pilates,39.0
1009,Running,91.0
1398,Walking,54.0
1121,Yoga,12.0
2263,Running,103.0
2479,Running,78.0
2203,Cycling,94.0
1895,Yoga,10.0
1987,Cycling,80.0
2164,Cycling,19.0
1513,Stretching,84.0
1159,HIIT,16.0
2342,Cycling,93.0
2482,Weightlifting,19.0
1177,Yoga,90.0
1569,Pilates,87.0
2332,Pilates,65.0
2261,Walking,76.0
2223,Pilates,35.0
1045,Cycling,119.0
2387,Yoga,66.0
2175,Stretching,111.0
1634,Pilates,80.0
2240,Walking,106.0
1290,HIIT,110.0
2073,Swimming,111.0
1976,Stretching,66.0
1159,Walking,37.0
2008,Swimming,43.0
1432,Walking,47.0
1719,Walking,57.0
2156,Swimming,60.0
2326,Walking,96.0
1173,Yoga,112.0
2479,Weightlifting,28.0
2156,Weightlifting,89.0
1289,Stretching,16.0
2064,Pilates,57.0
1265,Yoga,112.0
1438,Stretching,42.0
2388,Pilates,37.0
1965,HIIT,104.0
1517,Yoga,80.0
1585,Walking,32.0
1175,Swimming,104.0
1598,Swimming,15.0
2237,Yoga,81.0
1472,Pilates,109.0
1821,Cycling,49.0
2352,HIIT,113.0
2104,HIIT,78.0
1308,Stretching,84.0
2273,Swimming,74.0
1595,Stretching,87.0
2344,Stretching,74.0
2196,Walking,79.0
1466,Pilates,71.0
2327,Weightlifting,73.0
1650,HIIT,43.0
1429,Stretching,99.0
2357,Running,51.0
2376,Pilates,29.0
2068,Yoga,37.0
2292,Pilates,95.0
1585,Pilates,112.0
2492,Running,80.0
1615,Walking,113.0
1841,Swimming,72.0
1413,Pilates,79.0
1756,Running,14.0
2314,Yoga,53.0
2293,Running,56.0
1886,Swimming,85.0
1130,Cycling,101.0
1953,Swimming,50.0
2114,Cycling,10.0
1764,Weightlifting,106.0
1506,Cycling,47.0
2066,HIIT,18.0
2353,Cycling,107.0
1946,Swimming,61.0
1664,HIIT,86.0
1748,Walking,95.0
1040,Cycling,53.0
1988,Cycling,22.0
2456,Running,43.0
2033,Cycling,84.0
1318,Pilates,16.0
1078,HIIT,18.0
1133,Cycling,46.0
1505,Stretching,59.0
1772,Yoga,50.0
1123,Swimming,42.0
2292,Stretching,79.0
1127,Cycling,30.0
1374,Running,95.0
1633,Weightlifting,90.0
1562,Pilates,52.0
2426,Walking,102.0
1613,Cycling,95.0
1678,Pilates,79.0
1029,HIIT,90.0
1241,Yoga,115.0
2063,Stretching,82.0
1597,Pilates,53.0
1261,Swimming,102.0
2370,Walking,56.0
1709,HIIT,33.0
2441,Yoga,66.0
2387,Pilates,112.0
1186,Walking,65.0
1680,Pilates,116.0
1558,HIIT,70.0
1846,HIIT,68.0
1221,Walking,90.0
1850,Weightlifting,87.0
1525,Cycling,11.0
1742,Walking,84.0
1877,Walking,44.0
1446,Cycling,114.0
1756,HIIT,59.0
2393,Yoga,90.0
1163,Cycling,46.0
2434,HIIT,106.0
2464,Swimming,44.0
2259,Running,54.0
1050,Running,26.0
1704,Pilates,111.0
1755,Running,61.0
1063,Cycling,75.0
2400,HIIT,119.0
1474,HIIT,74.0
1927,Walking,19.0
2249,Pilates,55.0
1178,Cycling,68.0
1724,HIIT,82.0
1469,Stretching,57.0
2484,Yoga,69.0
1825,Cycling,39.0
2403,Yoga,105.0
1455,Cycling,90.0
1762,Stretching,111.0
1666,Stretching,70.0
1053,Swimming,22.0
2017,Cycling,21.0
1425,Walking,24.0
2088,Yoga,25.0
2326,Yoga,77.0
1680,Stretching,10.0
2365,Swimming,86.0
1055,Walking,47.0
2380,HIIT,97.0
2208,Running,96.0
2010,Pilates,20.0
1943,Weightlifting,100.0
1334,Walking,40.0
1456,HIIT,44.0
1836,Walking,66.0
1067,Pilates,53.0
1714,Walking,30.0
1761,Weightlifting,35.0
1057,Walking,16.0
2136,Running,23.0
1153,HIIT,10.0
1634,Running,30.0
1891,Running,109.0
1461,Swimming,49.0
1998,Swimming,93.0
1995,Weightlifting,83.0
2061,Stretching,44.0
2055,Stretching,78.0
1187,Swimming,70.0
2074,Pilates,67.0
1951,Walking,85.0
