UserID,PostureScore,AlertTriggered,AlertTriggeredDate
2159,77.0,No,
1333,81.0,Yes,2025-01-02
2066,67.0,No,
1979,97.0,Yes,
1909,69.0,Yes,2025-03-07
1598,89.0,Yes,2025-07-25
2126,,No,
1437,52.0,Yes,2025-06-27
1599,76.0,Yes,2025-09-16
1438,81.0,No,
2449,77.0,Yes,2025-12-22
1541,,No,
1057,85.0,Yes,2025-02-03
1309,,Yes,2025-03-27
1066,84.0,Yes,2025-07-21
2463,88.0,Yes,2025-01-24
2188,69.0,No,
2200,53.0,No,
1956,67.0,No,
1647,88.0,No,
2169,91.0,Yes,2025-02-24
1134,90.0,Yes,2025-10-20
2108,59.0,Yes,2025-05-12
1653,89.0,No,
1096,98.0,Yes,2025-05-19
2240,98.0,Yes,2025-09-30
2244,,No,
1501,56.0,Yes,2025-06-02
1745,75.0,Yes,2025-04-21
2359,83.0,No,
2358,100.0,Yes,2025-05-26
1894,78.0,Yes,2025-08-18
1300,84.0,No,
2012,67.0,No,
1220,59.0,No,
1284,67.0,No,
1895,56.0,No,
1239,80.0,No,
2155,87.0,No,
1170,74.0,No,
2191,75.0,No,
2359,84.0,Yes,2025-05-13
1836,87.0,Yes,2025-03-11
1379,85.0,No,
2148,78.0,No,
1553,78.0,No,
2366,,Yes,2025-12-23
2127,70.0,No,
1237,60.0,No,
1454,51.0,Yes,2025-12-07
1148,76.0,Yes,2025-02-21
2283,83.0,No,
2354,70.0,No,
1708,54.0,No,
1093,67.0,Yes,2025-06-26
1647,82.0,Yes,2025-06-26
2042,99.0,No,
1924,66.0,No,
1676,,No,
1725,80.0,No,
2323,86.0,No,
2350,93.0,Yes,2025-08-11
1388,97.0,No,
1857,50.0,Yes,2025-05-02
1980,73.0,No,
2047,82.0,Yes,2025-09-08
1648,66.0,No,
1585,74.0,Yes,2025-10-28
1023,60.0,Yes,2025-02-13
2449,88.0,Yes,2025-04-30
1424,96.0,No,
1073,,No,
1116,51.0,Yes,2025-06-16
1298,89.0,No,
1418,81.0,Yes,
1390,86.0,No,
1893,67.0,Yes,2025-11-13
2011,76.0,Yes,2025-06-13
1721,62.0,Yes,
2450,95.0,Yes,2025-04-16
2195,90.0,No,
2180,,Yes,2025-12-06
2452,83.0,Yes,2025-01-07
1742,92.0,No,
2322,54.0,Yes,2025-04-03
1592,56.0,No,
1487,54.0,Yes,2025-05-20
1013,63.0,Yes,2025-08-11
1098,85.0,No,
2323,96.0,No,
1239,63.0,Yes,2025-11-20
1940,91.0,No,
1225,64.0,Yes,
2123,69.0,No,
2301,65.0,Yes,
1594,57.0,No,
1211,85.0,No,
2493,88.0,Yes,2025-09-29
1758,92.0,Yes,2025-07-10
1716,63.0,Yes,2025-01-19
1154,87.0,Yes,2025-07-09
2089,65.0,Yes,2025-08-12
1501,93.0,Yes,2025-11-12
1179,98.0,No,
2147,75.0,No,
1143,70.0,No,
2097,96.0,No,
2157,77.0,Yes,2025-09-30
2284,100.0,No,
1712,91.0,Yes,2025-10-02
1485,95.0,Yes,2025-04-24
1789,60.0,Yes,2025-12-31
2499,53.0,Yes,2025-05-21
1672,84.0,Yes,2025-05-28
1406,75.0,Yes,2025-02-13
1368,94.0,No,
1106,85.0,No,
1932,60.0,No,
1556,78.0,No,
1208,81.0,Yes,2025-06-29
1284,57.0,Yes,2025-12-20
1654,88.0,No,
1610,,No,
2367,92.0,Yes,2025-03-07
2113,92.0,Yes,2025-05-01
1905,95.0,No,
1322,82.0,No,
2300,87.0,Yes,2025-06-17
1225,50.0,No,
1822,95.0,Yes,2025-07-18
2335,91.0,No,
1246,90.0,No,
1833,93.0,Yes,2025-07-04
2375,,No,
1884,92.0,Yes,2025-06-07
2453,87.0,Yes,2025-06-26
1865,90.0,No,
1747,52.0,Yes,2025-08-04
2203,72.0,Yes,
1844,58.0,Yes,2025-09-15
1757,,Yes,2025-01-23
1108,57.0,Yes,2025-03-23
1431,72.0,Yes,2025-01-21
1652,60.0,Yes,2025-10-27
1092,50.0,Yes,2025-06-18
2337,60.0,No,
1496,65.0,No,
1960,66.0,Yes,2025-07-07
1336,55.0,Yes,2025-02-26
1529,59.0,Yes,2025-02-09
1899,81.0,No,
2024,75.0,Yes,2025-02-11
2209,81.0,Yes,2025-06-17
1869,78.0,No,
1953,66.0,Yes,2025-11-13
2157,89.0,Yes,2025-07-05
1053,72.0,Yes,2025-04-12
1061,94.0,Yes,2025-01-15
1646,72.0,No,
2124,51.0,No,
1697,,Yes,2025-05-05
1021,89.0,Yes,2025-07-22
2424,71.0,Yes,
1521,66.0,Yes,2025-04-27
2198,57.0,No,
1786,91.0,Yes,2025-11-27
1847,70.0,No,
1996,,Yes,2025-09-30
2455,98.0,Yes,2025-05-14
1694,94.0,No,
1839,67.0,Yes,2025-06-30
2193,62.0,No,
2009,98.0,No,
1769,80.0,Yes,2025-05-30
2227,90.0,No,
1226,54.0,Yes,2025-02-14
1670,82.0,Yes,
1873,66.0,Yes,2025-11-17
2353,99.0,Yes,2025-03-20
2121,65.0,Yes,2025-05-07
1054,75.0,No,
2239,52.0,Yes,2025-02-16
1391,72.0,Yes,2025-08-10
2258,90.0,No,
1617,65.0,No,
1448,93.0,No,
2358,76.0,No,
1331,91.0,No,
1178,75.0,Yes,2025-02-08
1755,75.0,Yes,2025-11-26
1221,57.0,No,
2327,72.0,Yes,2025-10-19
2005,80.0,Yes,
1662,85.0,No,
1653,74.0,Yes,2025-09-24
1816,89.0,Yes,2025-03-12
2137,,Yes,2025-07-24
2400,90.0,No,
1675,79.0,No,
2388,51.0,Yes,2025-08-07
1813,83.0,No,
1321,72.0,No,
1984,74.0,Yes,2025-11-10
1002,100.0,No,
1359,64.0,Yes,
2409,80.0,No,
1554,52.0,No,
1923,88.0,Yes,2025-01-19
2064,53.0,Yes,2025-01-23
2061,86.0,No,
1599,86.0,Yes,2025-08-13
1005,76.0,Yes,2025-03-15
2289,91.0,Yes,
1540,78.0,Yes,2025-06-30
1089,74.0,Yes,2025-07-17
1345,100.0,No,
1689,81.0,Yes,2025-07-02
1178,68.0,No,
2414,63.0,Yes,2025-02-03
1247,91.0,Yes,2025-10-30
1845,72.0,No,
1462,56.0,No,
2122,60.0,No,
2197,85.0,No,
1144,69.0,No,
1377,74.0,Yes,2025-07-07
2312,70.0,Yes,2025-03-01
2197,85.0,Yes,2025-05-15
2349,98.0,Yes,2025-09-21
1789,91.0,No,
1105,71.0,No,
1211,66.0,Yes,2025-03-18
2191,72.0,No,
2090,70.0,Yes,2025-01-30
1664,76.0,Yes,2025-09-14
2413,93.0,No,
2365,63.0,No,
1497,52.0,No,
1822,70.0,No,
1960,73.0,Yes,2025-11-23
2081,70.0,Yes,2025-04-15
1648,97.0,Yes,
1086,65.0,No,
1748,50.0,No,
2302,62.0,Yes,2025-10-24
1059,90.0,No,
1383,75.0,No,
1706,52.0,Yes,2025-05-28
2099,92.0,Yes,2025-06-26
2450,90.0,Yes,2025-12-16
1618,51.0,No,
1883,50.0,Yes,2025-09-29
1087,74.0,Yes,2025-08-30
1311,76.0,Yes,2025-05-24
2189,96.0,No,
2028,55.0,No,
1176,90.0,No,
1103,53.0,No,
2473,,Yes,2025-08-02
1073,79.0,Yes,2025-05-06
1377,80.0,Yes,2025-02-26
1286,53.0,No,
1308,53.0,No,
1488,,No,
2419,82.0,No,
2060,73.0,No,
1126,64.0,Yes,2025-02-11
1651,99.0,Yes,2025-09-20
1104,90.0,No,
1776,73.0,Yes,2025-11-12
1401,82.0,No,
1771,84.0,No,
1456,73.0,Yes,
1349,61.0,No,
2119,58.0,Yes,2025-08-11
2406,92.0,No,
1351,55.0,Yes,2025-09-17
1802,89.0,Yes,2025-11-07
2346,69.0,Yes,
1196,91.0,No,
2227,64.0,No,
1663,89.0,No,
2179,55.0,No,
1593,76.0,No,
2389,77.0,Yes,
2055,73.0,No,
1973,54.0,No,
1529,96.0,No,
1134,,Yes,2025-11-02
1216,54.0,No,
2235,75.0,Yes,2025-12-31
1973,61.0,Yes,2025-01-23
1178,95.0,No,
1062,95.0,No,
1291,71.0,Yes,2025-04-19
2302,75.0,No,
1900,82.0,No,
1050,84.0,No,
2407,71.0,No,
1625,93.0,No,
2386,56.0,No,
1451,89.0,Yes,2025-08-21
2126,61.0,No,
2393,89.0,No,
2195,80.0,Yes,
2086,,No,
1961,76.0,No,
1403,83.0,No,
1474,63.0,Yes,2025-03-18
1080,93.0,No,
1957,77.0,Yes,2025-05-02
1960,85.0,No,
1817,79.0,Yes,2025-04-30
1395,70.0,No,
2369,50.0,Yes,2025-11-05
1865,81.0,Yes,2025-02-03
1311,90.0,No,
1146,79.0,Yes,2025-06-01
1456,100.0,No,
1952,89.0,Yes,2025-11-10
1527,95.0,Yes,2025-04-08
1865,58.0,No,
1267,51.0,No,
1231,87.0,No,
2151,97.0,Yes,2025-11-03
1160,83.0,Yes,2025-07-12
2316,65.0,No,
1993,53.0,Yes,2025-07-02
1820,50.0,No,
1009,91.0,No,
1647,88.0,Yes,2025-06-28
1292,54.0,No,
2293,59.0,Yes,2025-08-23
1154,97.0,No,
1457,53.0,No,
1458,68.0,Yes,2025-11-28
1300,54.0,No,
1076,77.0,No,
1686,,No,
2124,99.0,No,
1534,77.0,Yes,2025-10-12
2295,78.0,No,
1894,61.0,Yes,2025-08-09
2009,80.0,No,
1561,94.0,Yes,2025-07-31
1667,59.0,No,
1421,53.0,Yes,2025-06-17
1619,93.0,Yes,2025-01-02
2197,63.0,No,
1922,92.0,Yes,2025-06-14
2143,87.0,No,
1647,60.0,Yes,2025-03-01
1103,99.0,No,
2025,76.0,No,
1088,52.0,No,
1098,79.0,No,
2222,80.0,Yes,2025-10-29
1672,86.0,No,
2310,54.0,Yes,2025-08-06
1174,72.0,Yes,2025-08-15
2462,93.0,No,
1618,80.0,Yes,2025-12-10
2423,65.0,No,
1316,88.0,No,
1546,82.0,Yes,2025-04-21
1977,67.0,No,
1813,68.0,No,
2245,61.0,Yes,2025-10-10
1783,83.0,Yes,2025-01-02
1632,78.0,No,
2009,85.0,Yes,2025-03-21
1865,71.0,No,
2261,63.0,No,
2087,92.0,Yes,2025-10-25
2347,68.0,Yes,2025-12-08
1268,87.0,Yes,2025-01-08
1410,70.0,No,
2153,95.0,Yes,
2470,51.0,Yes,2025-03-24
1654,99.0,No,
1028,52.0,Yes,
2326,62.0,Yes,2025-01-02
1672,78.0,Yes,2025-04-01
1024,86.0,Yes,2025-05-25
1827,62.0,No,
2075,,Yes,2025-01-18
1524,54.0,Yes,
1106,51.0,No,
1365,58.0,No,
1458,97.0,Yes,2025-01-06
1291,93.0,Yes,2025-08-20
1537,,No,
1718,100.0,No,
1357,67.0,Yes,2025-12-22
1800,72.0,No,
1144,100.0,Yes,2025-04-25
2249,72.0,Yes,2025-08-22
1673,73.0,Yes,2025-08-31
1077,72.0,No,
1723,61.0,Yes,2025-03-15
1685,51.0,Yes,2025-12-20
1415,60.0,No,
1561,75.0,Yes,2025-12-24
2372,83.0,Yes,2025-07-28
1993,,Yes,2025-04-23
1268,86.0,No,
1346,90.0,No,
1330,57.0,No,
1594,81.0,No,
1881,96.0,No,
2402,85.0,No,
2270,,Yes,2025-10-11
2290,56.0,Yes,2025-08-08
2474,82.0,No,
1737,76.0,No,
2249,68.0,Yes,2025-12-13
1651,82.0,No,
1239,50.0,Yes,2025-07-13
2199,69.0,No,
2009,92.0,No,
1619,59.0,Yes,
2289,73.0,No,
2392,56.0,Yes,2025-08-07
2460,68.0,Yes,2025-07-15
2473,80.0,Yes,2025-01-05
1589,75.0,No,
1247,,No,
1659,97.0,Yes,2025-12-07
1382,61.0,Yes,2025-11-06
1580,58.0,No,
1910,83.0,Yes,2025-07-04
1836,81.0,Yes,2025-02-14
1202,85.0,Yes,
1725,94.0,Yes,2025-08-30
1677,61.0,Yes,2025-10-06
2227,57.0,No,
2203,85.0,Yes,2025-03-08
1977,,No,
1172,71.0,Yes,2025-11-01
1805,89.0,No,
1087,79.0,No,
2269,57.0,No,
1294,50.0,Yes,2025-09-12
1568,68.0,Yes,2025-01-20
2231,,No,
2445,90.0,No,
2188,54.0,Yes,2025-11-12
1607,,Yes,2025-05-26
1645,69.0,No,
1220,71.0,Yes,2025-12-30
1016,,Yes,2025-12-16
2144,,Yes,2025-06-16
1818,69.0,No,
2200,74.0,No,
1961,98.0,No,
1214,93.0,No,
1510,69.0,No,
1945,54.0,No,
2378,52.0,Yes,2025-06-02
1412,56.0,Yes,2025-06-07
2109,,No,
1172,58.0,Yes,2025-07-20
2133,56.0,No,
2163,70.0,Yes,2025-09-21
1777,90.0,Yes,2025-05-25
1939,69.0,No,
1255,85.0,Yes,2025-02-10
1242,54.0,Yes,2025-05-17
1041,91.0,Yes,
1372,,No,
1591,98.0,Yes,2025-04-20
1067,69.0,Yes,2025-05-01
1520,,Yes,2025-04-06
1664,,Yes,2025-08-16
1193,64.0,No,
1506,90.0,Yes,2025-06-03
1485,76.0,Yes,2025-08-01
1855,93.0,No,
1739,,No,
1186,68.0,Yes,2025-09-01
2257,86.0,Yes,2025-12-29
1512,83.0,Yes,2025-08-15
2297,97.0,Yes,
1867,88.0,Yes,2025-02-06
1768,86.0,Yes,2025-11-11
1250,85.0,Yes,2025-12-21
1384,71.0,Yes,2025-04-27
2120,74.0,No,
1410,77.0,Yes,2025-05-05
2297,70.0,Yes,2025-03-29
1418,71.0,No,
1813,82.0,No,
2210,88.0,No,
1207,56.0,No,
1787,56.0,Yes,2025-03-02
1047,90.0,No,
2035,94.0,No,
1058,50.0,Yes,2025-02-11
1977,85.0,No,
2306,75.0,Yes,2025-05-13
1951,86.0,No,
1833,81.0,Yes,2025-10-20
1328,66.0,No,
2117,71.0,Yes,2025-01-29
1313,55.0,Yes,2025-02-10
1685,83.0,Yes,2025-09-24
2204,61.0,Yes,2025-10-06
1137,72.0,No,
1082,92.0,Yes,2025-09-11
1833,79.0,Yes,2025-11-08
2090,,Yes,2025-03-16
2116,62.0,Yes,2025-10-17
1254,62.0,Yes,2025-05-01
1620,87.0,No,
1976,55.0,No,
1963,67.0,Yes,2025-04-20
2113,72.0,No,
1577,53.0,Yes,2025-03-21
1355,92.0,No,
2499,94.0,Yes,2025-02-21
1593,68.0,No,
1835,80.0,Yes,2025-05-31
1117,,Yes,2025-01-12
1449,68.0,Yes,2025-01-11
2106,53.0,Yes,2025-06-29
2443,73.0,No,
1043,93.0,No,
2434,74.0,Yes,2025-02-12
2416,91.0,No,
2311,65.0,Yes,
1670,90.0,Yes,2025-06-18
1116,58.0,No,
1074,66.0,No,
1318,82.0,No,
1620,96.0,No,
1411,95.0,Yes,2025-07-25
1070,88.0,No,
1683,84.0,Yes,2025-12-11
2338,54.0,No,
1205,,No,
1572,93.0,Yes,2025-03-19
2470,84.0,No,
1493,59.0,Yes,2025-09-05
2052,65.0,No,
2113,84.0,No,
1834,58.0,Yes,2025-12-17
1911,50.0,Yes,2025-03-06
1309,75.0,Yes,
1522,100.0,No,
2417,56.0,No,
1867,98.0,Yes,2025-03-28
2164,83.0,No,
2114,95.0,Yes,2025-12-28
1722,88.0,Yes,2025-11-10
2372,100.0,Yes,2025-09-30
1306,86.0,No,
1194,85.0,Yes,2025-08-08
2091,79.0,No,
1010,57.0,No,
1469,66.0,No,
2042,68.0,No,
2474,59.0,Yes,2025-10-05
1800,98.0,No,
2210,52.0,Yes,2025-08-28
1553,68.0,Yes,2025-03-31
1803,73.0,Yes,2025-10-10
1651,85.0,No,
2036,52.0,Yes,
2310,72.0,No,
2096,61.0,No,
1315,,Yes,2025-01-05
1640,84.0,No,
1553,70.0,Yes,2025-12-02
1507,84.0,No,
1095,68.0,No,
1394,63.0,Yes,2025-04-04
1485,100.0,No,
2263,95.0,No,
2170,61.0,Yes,2025-09-23
1936,58.0,Yes,2025-03-21
1752,64.0,Yes,2025-11-25
1738,96.0,No,
2212,64.0,No,
1887,89.0,No,
2479,56.0,Yes,2025-07-30
2260,56.0,Yes,2025-10-10
2013,72.0,Yes,2025-02-27
1206,68.0,No,
2009,57.0,Yes,2025-12-28
1701,61.0,Yes,2025-07-13
2270,61.0,No,
1836,66.0,Yes,2025-05-17
1279,84.0,No,
2371,98.0,Yes,2025-12-20
1403,53.0,Yes,2025-06-16
1750,83.0,Yes,2025-09-21
1906,82.0,Yes,2025-01-04
1600,91.0,Yes,2025-03-22
1708,73.0,No,
1561,71.0,No,
1905,90.0,Yes,2025-06-03
1079,75.0,Yes,2025-07-02
1645,85.0,No,
1570,56.0,Yes,2025-06-30
1340,82.0,No,
1291,58.0,Yes,2025-07-14
2449,56.0,No,
2483,75.0,No,
1802,59.0,Yes,2025-04-03
1557,,No,
1046,92.0,No,
1005,60.0,Yes,2025-08-21
1184,95.0,No,
1561,80.0,No,
1362,86.0,No,
2442,53.0,No,
1715,86.0,No,
2460,,No,
1865,74.0,Yes,2025-03-17
1091,85.0,No,
2345,81.0,No,
1012,87.0,Yes,2025-07-26
2024,89.0,No,
2382,86.0,No,
1212,55.0,No,
2430,54.0,Yes,2025-08-16
2019,87.0,Yes,2025-10-12
2081,66.0,Yes,2025-01-28
1720,91.0,Yes,2025-01-18
1334,57.0,Yes,2025-04-20
1393,53.0,No,
1268,78.0,No,
1520,,No,
1373,94.0,Yes,2025-06-07
1258,62.0,No,
1240,90.0,No,
1327,100.0,Yes,2025-06-24
2166,57.0,No,
2234,99.0,Yes,
2226,73.0,No,
1326,92.0,Yes,2025-02-05
1259,89.0,No,
1725,89.0,No,
1101,57.0,Yes,2025-10-05
1068,62.0,Yes,2025-07-08
1813,75.0,No,
1026,91.0,Yes,2025-08-08
1152,73.0,Yes,2025-09-03
1583,50.0,No,
1072,65.0,No,
1463,85.0,Yes,2025-08-31
2080,100.0,No,
1683,89.0,Yes,2025-10-19
2003,73.0,No,
2061,50.0,Yes,2025-05-03
1132,65.0,Yes,2025-07-15
1919,51.0,Yes,2025-10-05
1997,70.0,No,
1541,99.0,No,
1568,93.0,Yes,2025-04-24
1792,71.0,Yes,2025-02-10
2333,89.0,Yes,2025-07-28
1124,77.0,No,
2297,58.0,Yes,2025-04-20
1144,50.0,Yes,2025-11-05
1323,59.0,No,
1412,50.0,No,
1940,82.0,Yes,2025-10-10
1518,73.0,No,
1327,64.0,No,
1324,93.0,Yes,2025-12-28
2028,76.0,Yes,2025-12-22
1460,80.0,No,
1296,76.0,No,
1290,67.0,No,
2433,76.0,Yes,2025-05-09
1623,75.0,No,
1820,51.0,Yes,2025-01-01
1506,97.0,Yes,2025-08-21
1215,84.0,Yes,2025-03-14
2105,92.0,Yes,2025-02-03
2495,61.0,Yes,
2337,74.0,No,
2294,100.0,Yes,2025-07-23
1019,,Yes,2025-02-27
1199,82.0,Yes,2025-08-01
1944,88.0,No,
1619,58.0,No,
2300,96.0,Yes,2025-05-26
2189,70.0,Yes,2025-05-25
1510,53.0,No,
2413,81.0,No,
1754,87.0,No,
2015,92.0,No,
2081,,Yes,2025-03-27
1440,72.0,Yes,2025-09-30
2416,90.0,No,
1285,95.0,No,
1615,,Yes,2025-04-29
2393,62.0,No,
1719,91.0,Yes,2025-03-16
1249,88.0,Yes,2025-01-17
1875,89.0,No,
1907,98.0,Yes,2025-03-12
1024,74.0,No,
2151,87.0,No,
1650,97.0,Yes,2025-07-24
1110,60.0,No,
2446,56.0,No,
1270,,No,
1879,80.0,Yes,2025-02-15
2345,,Yes,2025-04-01
2349,94.0,No,
1312,97.0,No,
1093,53.0,Yes,2025-08-26
1298,74.0,Yes,2025-01-13
1415,76.0,No,
2357,100.0,No,
2405,60.0,No,
1705,70.0,No,
1797,66.0,No,
1770,99.0,Yes,2025-06-25
1268,78.0,Yes,2025-04-13
2172,84.0,No,
2222,60.0,Yes,2025-06-30
1030,96.0,Yes,2025-06-02
1454,55.0,No,
1599,72.0,Yes,2025-12-11
2200,81.0,No,
2302,88.0,Yes,2025-05-30
1502,95.0,Yes,2025-01-17
1474,89.0,No,
1111,85.0,Yes,2025-11-29
2488,77.0,Yes,2025-10-01
2305,80.0,Yes,2025-02-22
1226,74.0,Yes,2025-11-18
1458,73.0,No,
2427,90.0,No,
1433,79.0,Yes,2025-05-07
1046,,Yes,2025-07-13
1616,93.0,Yes,2025-10-07
2356,100.0,Yes,2025-04-25
1549,58.0,No,
1282,97.0,No,
2279,58.0,Yes,2025-01-20
2009,,Yes,2025-04-05
2430,81.0,Yes,2025-09-15
2295,57.0,Yes,2025-10-20
1587,70.0,Yes,2025-04-27
1920,75.0,No,
1142,80.0,No,
1227,96.0,No,
2128,94.0,Yes,2025-05-16
1347,93.0,No,
1999,,No,
2086,96.0,Yes,
1459,80.0,Yes,2025-07-20
1669,52.0,No,
1366,86.0,No,
1471,63.0,No,
1457,66.0,Yes,2025-03-08
1108,89.0,No,
1789,99.0,No,
1290,68.0,No,
1099,,No,
1983,81.0,No,
1279,66.0,No,
1710,98.0,No,
1163,92.0,Yes,2025-03-04
1073,51.0,No,
1903,69.0,No,
1519,71.0,No,
1696,72.0,No,
2202,58.0,Yes,2025-11-02
1058,59.0,Yes,2025-07-09
1679,,No,
2189,67.0,No,
2152,60.0,Yes,2025-07-01
1792,84.0,Yes,2025-05-11
1242,,Yes,2025-02-26
2084,51.0,Yes,2025-01-27
1850,81.0,Yes,2025-03-24
1152,90.0,Yes,2025-12-11
2480,82.0,Yes,2025-10-29
1011,53.0,No,
1331,,No,
1625,77.0,Yes,
1220,69.0,No,
2105,92.0,Yes,2025-06-11
1793,54.0,No,
1204,97.0,Yes,2025-10-05
1473,94.0,No,
2168,83.0,Yes,2025-02-13
1183,51.0,Yes,2025-03-18
2297,71.0,Yes,2025-01-27
2117,98.0,No,
1876,53.0,Yes,2025-03-03
2405,62.0,Yes,2025-09-08
1188,63.0,Yes,2025-10-26
1513,98.0,Yes,2025-05-14
1383,96.0,No,
1543,60.0,Yes,2025-10-31
2457,72.0,Yes,2025-05-28
2486,87.0,Yes,2025-07-17
1070,66.0,Yes,2025-03-05
1735,55.0,No,
1080,95.0,No,
1067,58.0,No,
2185,78.0,Yes,2025-05-17
1349,93.0,No,
1569,78.0,No,
1596,72.0,Yes,2025-03-28
1480,81.0,Yes,2025-01-06
1189,,Yes,2025-04-29
1495,63.0,Yes,2025-06-06
1422,90.0,No,
2378,74.0,No,
2075,88.0,No,
2184,,Yes,2025-05-12
1936,50.0,Yes,2025-02-14
1958,65.0,No,
2432,,No,
2042,95.0,Yes,2025-12-18
1918,74.0,No,
1472,63.0,No,
1621,80.0,Yes,2025-01-09
1526,69.0,No,
1414,60.0,No,
1596,71.0,Yes,2025-06-05
1492,65.0,No,
1740,51.0,Yes,2025-07-05
2090,68.0,Yes,2025-04-08
1054,86.0,No,
1597,75.0,No,
2181,99.0,No,
1351,98.0,Yes,2025-01-09
2126,77.0,No,
1082,69.0,No,
2269,67.0,No,
2149,97.0,Yes,2025-08-06
1586,82.0,No,
1085,56.0,No,
1400,89.0,Yes,2025-02-17
1837,81.0,Yes,2025-11-01
2269,96.0,Yes,2025-12-13
1197,61.0,No,
2040,72.0,No,
1953,75.0,Yes,2025-09-28
1232,94.0,Yes,2025-12-09
2030,65.0,No,
1827,70.0,Yes,2025-02-23
1971,71.0,No,
1344,58.0,No,
2445,66.0,Yes,2025-06-29
1165,84.0,Yes,2025-11-09
1996,88.0,Yes,2025-08-23
1528,51.0,Yes,2025-02-24
2374,97.0,Yes,2025-10-22
2485,79.0,No,
1925,52.0,No,
1325,60.0,Yes,2025-05-28
1379,64.0,Yes,2025-08-14
1655,68.0,No,
2363,100.0,No,
2433,58.0,No,
1693,,No,
1085,64.0,No,
1007,78.0,No,
2134,74.0,Yes,2025-11-21
1845,97.0,No,
1570,69.0,No,
1923,90.0,Yes,2025-05-22
2414,71.0,Yes,2025-04-09
1548,56.0,No,
1456,73.0,No,
1795,,No,
2377,100.0,No,
1940,78.0,Yes,2025-03-08
1956,94.0,Yes,
1722,58.0,No,
2219,98.0,No,
2100,84.0,No,
1693,80.0,No,
2098,75.0,No,
2257,90.0,Yes,2025-11-15
1733,99.0,No,
1330,97.0,No,
1683,93.0,No,
2432,81.0,No,
1980,85.0,Yes,2025-06-30
2255,56.0,Yes,2025-08-26
1058,69.0,Yes,2025-03-30
1986,53.0,No,
2337,97.0,Yes,2025-06-25
1690,99.0,Yes,2025-07-10
1128,84.0,No,
1259,90.0,Yes,2025-01-06
2052,82.0,Yes,2025-07-25
1400,52.0,No,
1086,78.0,No,
1595,,Yes,2025-11-29
2223,89.0,Yes,2025-05-25
2077,56.0,Yes,2025-03-23
2054,62.0,No,
2407,,Yes,2025-07-16
2038,81.0,Yes,2025-05-13
1697,87.0,Yes,2025-07-10
1845,50.0,Yes,
1093,62.0,No,
2084,79.0,No,
2034,73.0,Yes,2025-12-31
1641,72.0,No,
2170,58.0,No,
2207,98.0,No,
1453,,Yes,2025-04-30
1032,89.0,Yes,2025-02-26
2465,85.0,No,
1733,54.0,No,
1559,50.0,Yes,2025-01-01
1646,96.0,No,
1510,64.0,Yes,2025-09-06
1388,66.0,Yes,2025-06-25
1714,99.0,No,
2410,81.0,Yes,2025-09-11
1114,98.0,Yes,2025-09-01
1777,90.0,Yes,2025-05-25
1896,81.0,No,
2297,60.0,No,
1901,97.0,Yes,2025-11-05
1190,84.0,No,
1407,89.0,Yes,2025-10-03
1594,75.0,No,
1367,65.0,No,
2287,75.0,No,
1900,53.0,No,
1814,72.0,No,
1231,52.0,Yes,2025-01-16
1566,70.0,Yes,2025-05-07
2378,54.0,Yes,2025-04-13
2071,91.0,Yes,2025-12-09
2111,59.0,No,
2354,99.0,No,
1631,89.0,No,
1798,78.0,No,
1110,60.0,Yes,2025-03-14
1866,71.0,No,
1926,,No,
1567,96.0,Yes,2025-02-17
2110,92.0,Yes,2025-05-11
1383,84.0,No,
1142,85.0,Yes,2025-06-29
1536,73.0,No,
2340,80.0,No,
1995,58.0,Yes,2025-05-03
1057,56.0,Yes,2025-09-16
2306,85.0,Yes,2025-08-30
1473,50.0,Yes,2025-03-09
2406,82.0,No,
1285,85.0,No,
1081,84.0,No,
1197,88.0,Yes,2025-01-17
1061,57.0,No,
1460,58.0,Yes,2025-06-09
1355,97.0,No,
1353,56.0,No,
1736,73.0,Yes,2025-11-18
2140,57.0,Yes,2025-05-27
1748,68.0,Yes,2025-01-18
2163,91.0,Yes,2025-02-19
1062,65.0,Yes,2025-01-24
1920,70.0,Yes,2025-03-07
1410,82.0,No,
2072,59.0,Yes,2025-03-25
2390,73.0,Yes,2025-02-26
2434,57.0,No,
1178,65.0,No,
2417,100.0,No,
1042,100.0,No,
1081,91.0,Yes,2025-09-13
1350,72.0,Yes,2025-10-13
1579,70.0,No,
1003,74.0,No,
2305,80.0,Yes,2025-02-22
2457,97.0,No,
2054,57.0,No,
2091,91.0,Yes,2025-12-24
2249,61.0,Yes,2025-02-03
1428,85.0,Yes,2025-11-12
1196,53.0,No,
1471,54.0,Yes,2025-04-28
1872,65.0,Yes,2025-12-02
2166,50.0,No,
1766,79.0,No,
1098,54.0,No,
1194,80.0,Yes,2025-12-09
1284,59.0,Yes,2025-08-18
1451,97.0,No,
1325,76.0,No,
1504,73.0,Yes,2025-11-10
1024,99.0,Yes,2025-06-29
1515,72.0,No,
1935,90.0,Yes,2025-01-15
1983,62.0,No,
1956,66.0,No,
1692,90.0,No,
1916,68.0,Yes,2025-07-31
2499,53.0,Yes,2025-05-21
2009,70.0,No,
1669,55.0,No,
2428,73.0,Yes,2025-07-25
1026,67.0,No,
1230,74.0,No,
1018,62.0,No,
1757,66.0,No,
1776,87.0,Yes,2025-04-22
2342,54.0,No,
1558,64.0,No,
1730,57.0,No,
1870,100.0,Yes,2025-05-08
2239,58.0,Yes,2025-04-25
2162,97.0,Yes,2025-05-10
